Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00000,-0.41071,0.00000,0.00000,-0.00515
0.10000,0.00179,4.23877,0.00000,0.00001,0.05310
0.20000,0.00765,22.12499,0.00000,0.00001,0.27717
0.30000,0.01369,28.10851,0.00000,0.00001,0.35213
0.40000,0.01955,34.71651,0.00000,0.00001,0.43491
0.50000,0.02475,39.10536,0.00000,0.00001,0.48989
0.60000,0.03001,41.58751,0.00000,0.00001,0.52098
0.70000,0.03498,44.81957,0.00000,0.00002,0.56147
0.80000,0.04006,46.93494,0.00000,0.00002,0.58797
0.90000,0.04496,48.42932,0.00000,0.00002,0.60669
1.00000,0.05010,49.38758,0.00000,0.00001,0.61870
1.10000,0.05495,50.51118,0.00000,0.00001,0.63277
1.20000,0.06009,51.39784,0.00000,0.00002,0.64388
1.30000,0.06487,52.57273,0.00000,0.00001,0.65860
1.40000,0.07001,54.43390,0.00000,0.00001,0.68192
1.50000,0.07498,56.70351,0.00000,0.00001,0.71035
1.60000,0.08012,60.14797,0.00000,0.00001,0.75350
1.70000,0.08496,63.27967,0.00000,0.00002,0.79273
1.80000,0.09004,67.27719,0.00000,0.00001,0.84281
1.90000,0.09495,70.38405,0.00000,0.00001,0.88173
2.00000,0.10003,74.37165,0.00000,0.00001,0.93168
2.10000,0.10505,76.52057,0.00000,0.00001,0.95860
2.20000,0.11001,78.77928,0.00000,0.00001,0.98690
2.30000,0.11503,81.31758,0.00000,0.00001,1.01870
2.40000,0.11994,85.80148,0.00000,0.00001,1.07487
2.50000,0.12502,89.16028,0.00000,0.00001,1.11695
2.60000,0.12998,96.85006,0.00000,0.00001,1.21328
2.70000,0.13506,107.56906,0.00000,0.00001,1.34756
2.80000,0.13991,111.67213,0.00000,0.00001,1.39896
2.90000,0.14505,116.22087,0.00000,0.00001,1.45595
3.00000,0.14995,122.20999,0.00000,0.00002,1.53097
3.10000,0.15515,133.21372,0.00000,0.00002,1.66882
3.20000,0.15994,147.15117,0.00000,0.00002,1.84342
3.30000,0.16508,163.87251,0.00000,0.00003,2.05290
3.40000,0.16986,181.27833,0.00000,0.00003,2.27095
3.50000,0.17506,200.35757,0.00000,0.00004,2.50996
3.60000,0.17991,221.12795,0.00000,0.00005,2.77016
3.70000,0.18505,243.18618,0.00000,0.00006,3.04649
3.80000,0.18995,266.40561,0.00000,0.00006,3.33737
3.90000,0.19503,291.03437,0.00000,0.00007,3.64591
4.00000,0.20000,315.93570,0.00000,0.00008,3.95785
4.10000,0.20502,341.79988,0.00000,0.00009,4.28187
4.20000,0.20998,368.92612,0.00000,0.00011,4.62169
4.30000,0.21500,396.99161,0.00000,0.00012,4.97327
4.40000,0.22003,425.96948,0.00000,0.00013,5.33629
4.50000,0.22505,454.54055,0.00000,0.00015,5.69421
4.60000,0.23001,481.87193,0.00000,0.00015,6.03660
4.70000,0.23497,506.42896,0.00000,0.00017,6.34424
4.80000,0.24005,534.71089,0.00000,0.00018,6.69854
4.90000,0.24502,560.20082,0.00000,0.00019,7.01786
5.00000,0.25010,587.00950,0.00000,0.00021,7.35370
5.10000,0.25494,612.00238,0.00000,0.00022,7.66680
5.20000,0.26008,641.19478,0.00000,0.00023,8.03251
5.30000,0.26499,668.97427,0.00000,0.00025,8.38051
5.40000,0.27013,698.35656,0.00000,0.00026,8.74859
5.50000,0.27491,726.72563,0.00000,0.00027,9.10399
5.60000,0.28005,758.69174,0.00000,0.00029,9.50444
5.70000,0.28490,788.40479,0.00000,0.00031,9.87667
5.80000,0.29010,821.24053,0.00000,0.00032,10.28801
5.90000,0.29500,851.79340,0.00000,0.00034,10.67076
6.00000,0.30008,882.46809,0.00000,0.00036,11.05503
6.10000,0.30493,912.22925,0.00000,0.00037,11.42786
