Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00006,-0.13373,0.00000,0.00000,-0.00160
0.10000,0.00155,2.60702,0.00000,0.00000,0.03125
0.20000,0.00717,11.20498,0.00000,0.00001,0.13430
0.30000,0.01351,12.73406,0.00000,0.00001,0.15263
0.40000,0.01937,14.41568,0.00000,0.00001,0.17279
0.50000,0.02469,15.04376,0.00000,0.00001,0.18032
0.60000,0.02995,15.27280,0.00000,0.00002,0.18306
0.70000,0.03498,15.18973,0.00000,0.00002,0.18207
0.80000,0.04006,16.86683,0.00000,0.00002,0.20217
0.90000,0.04502,17.40288,0.00000,0.00002,0.20859
1.00000,0.05004,18.39278,0.00000,0.00003,0.22046
1.10000,0.05501,19.69056,0.00000,0.00002,0.23601
1.20000,0.06003,21.38006,0.00000,0.00002,0.25626
1.30000,0.06505,21.61199,0.00000,0.00002,0.25904
1.40000,0.06995,21.68194,0.00000,0.00002,0.25988
1.50000,0.07504,23.96495,0.00000,0.00002,0.28725
1.60000,0.07994,25.44275,0.00000,0.00002,0.30496
1.70000,0.08514,27.04740,0.00000,0.00002,0.32419
1.80000,0.08998,28.56973,0.00000,0.00002,0.34244
1.90000,0.09513,30.45586,0.00000,0.00002,0.36505
2.00000,0.09997,29.94660,0.00000,0.00002,0.35894
2.10000,0.10511,30.43616,0.00000,0.00002,0.36481
2.20000,0.10995,30.77477,0.00000,0.00002,0.36887
2.30000,0.11509,31.03803,0.00000,0.00002,0.37202
2.40000,0.11994,31.39296,0.00000,0.00001,0.37628
2.50000,0.12508,32.63369,0.00000,0.00002,0.39115
2.60000,0.12992,32.68645,0.00000,0.00002,0.39178
2.70000,0.13512,32.96764,0.00000,0.00001,0.39515
2.80000,0.13997,33.52445,0.00000,0.00001,0.40183
2.90000,0.14499,35.48687,0.00000,0.00001,0.42535
3.00000,0.14995,36.86781,0.00000,0.00001,0.44190
3.10000,0.15503,38.30725,0.00000,0.00000,0.45915
3.20000,0.16000,40.34896,0.00000,0.00000,0.48363
3.30000,0.16496,42.86012,0.00000,0.00000,0.51373
3.40000,0.16998,43.43843,0.00000,0.00000,0.52066
3.50000,0.17494,44.91393,0.00000,-0.00001,0.53834
3.60000,0.18009,47.58614,0.00000,-0.00001,0.57037
3.70000,0.18499,49.56264,0.00000,-0.00001,0.59406
3.80000,0.19007,54.38066,0.00000,-0.00001,0.65181
3.90000,0.19491,56.79685,0.00000,-0.00001,0.68077
4.00000,0.20012,58.90802,0.00000,-0.00001,0.70608
4.10000,0.20496,61.03158,0.00000,-0.00002,0.73153
4.20000,0.21010,68.47280,0.00000,-0.00002,0.82072
4.30000,0.21494,81.20830,0.00000,-0.00002,0.97337
4.40000,0.22009,93.33220,0.00000,-0.00002,1.11869
4.50000,0.22493,106.32095,0.00000,-0.00002,1.27437
4.60000,0.23013,120.03636,0.00000,-0.00001,1.43877
4.70000,0.23497,135.26632,0.00000,-0.00001,1.62132
4.80000,0.24000,151.52213,0.00000,-0.00002,1.81616
4.90000,0.24496,167.76706,0.00000,-0.00001,2.01087
5.00000,0.25004,185.44921,0.00000,-0.00001,2.22281
5.10000,0.25500,202.55176,0.00000,0.00000,2.42780
5.20000,0.26002,220.17772,0.00000,-0.00001,2.63907
5.30000,0.26499,238.84838,0.00000,-0.00001,2.86286
5.40000,0.27001,257.61423,0.00000,0.00000,3.08779
5.50000,0.27497,278.70149,0.00000,0.00001,3.34054
5.60000,0.28005,300.58189,0.00000,0.00001,3.60280
5.70000,0.28496,327.34636,0.00000,0.00002,3.92360
5.80000,0.28998,351.41059,0.00000,0.00003,4.21204
