Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00006,0.04748,0.00000,0.00000,0.00059
0.10000,0.00161,2.45708,0.00000,0.00000,0.03065
0.20000,0.00723,3.07844,0.00000,0.00000,0.03840
0.30000,0.01357,2.98923,0.00000,0.00000,0.03729
0.40000,0.01937,2.88647,0.00000,0.00000,0.03600
0.50000,0.02469,2.80800,0.00000,0.00000,0.03503
0.60000,0.02995,2.65936,0.00000,0.00000,0.03317
0.70000,0.03498,2.56043,0.00000,0.00000,0.03194
0.80000,0.04006,2.98278,0.00000,0.00000,0.03721
0.90000,0.04502,2.85906,0.00000,0.00000,0.03566
1.00000,0.05004,2.95581,0.00000,0.00000,0.03687
1.10000,0.05501,3.12453,0.00000,0.00000,0.03897
1.20000,0.06003,3.43553,0.00000,0.00000,0.04285
1.30000,0.06505,2.99517,0.00000,0.00000,0.03736
1.40000,0.06995,3.54782,0.00000,0.00000,0.04425
1.50000,0.07504,2.59503,0.00000,0.00000,0.03237
1.60000,0.07994,3.09132,0.00000,0.00000,0.03856
1.70000,0.08514,3.36242,0.00000,0.00000,0.04194
1.80000,0.08998,2.71685,0.00000,0.00000,0.03389
1.90000,0.09513,3.67386,0.00000,0.00000,0.04583
2.00000,0.09997,3.73817,0.00000,0.00000,0.04663
2.10000,0.10511,3.35773,0.00000,0.00000,0.04188
2.20000,0.10995,3.34580,0.00000,0.00000,0.04173
2.30000,0.11509,4.05745,0.00000,0.00000,0.05061
2.40000,0.11988,3.67880,0.00000,0.00000,0.04589
2.50000,0.12508,3.96774,0.00000,0.00000,0.04949
2.60000,0.12998,4.14915,0.00000,0.00000,0.05175
2.70000,0.13512,3.00638,0.00000,0.00000,0.03750
2.80000,0.13997,4.11250,0.00000,0.00000,0.05130
2.90000,0.14499,3.65625,0.00000,0.00000,0.04561
3.00000,0.14995,3.03572,0.00000,0.00000,0.03787
3.10000,0.15503,3.02420,0.00000,0.00000,0.03772
3.20000,0.16000,3.81822,0.00000,0.00000,0.04763
3.30000,0.16496,3.45351,0.00000,0.00000,0.04308
3.40000,0.16998,4.11193,0.00000,0.00000,0.05129
3.50000,0.17494,4.09191,0.00000,0.00000,0.05104
3.60000,0.18003,3.81573,0.00000,0.00000,0.04760
3.70000,0.18499,4.47738,0.00000,0.00000,0.05585
3.80000,0.19007,4.23797,0.00000,0.00000,0.05286
3.90000,0.19491,4.04726,0.00000,0.00000,0.05048
4.00000,0.20012,4.67803,0.00000,0.00000,0.05835
4.10000,0.20490,6.17295,0.00000,0.00000,0.07700
4.20000,0.21010,6.23219,0.00000,0.00000,0.07774
4.30000,0.21494,6.31299,0.00000,0.00000,0.07875
4.40000,0.22009,6.79182,0.00000,0.00000,0.08472
4.50000,0.22499,15.36749,0.00000,0.00000,0.19169
4.60000,0.23013,44.55671,0.00000,0.00000,0.55578
4.70000,0.23497,78.10224,0.00000,0.00001,0.97422
4.80000,0.24000,112.71540,0.00000,0.00000,1.40597
4.90000,0.24496,148.58481,0.00000,0.00001,1.85339
5.00000,0.25004,185.28305,0.00000,0.00001,2.31115
5.10000,0.25500,222.43899,0.00000,0.00002,2.77462
5.20000,0.26002,259.85704,0.00000,0.00002,3.24136
5.30000,0.26499,298.55340,0.00000,0.00002,3.72404
5.40000,0.27001,330.91756,0.00000,0.00003,4.12774
5.50000,0.27497,366.19189,0.00000,0.00003,4.56774
5.60000,0.28005,398.96686,0.00000,0.00004,4.97656
5.70000,0.28496,433.21475,0.00000,0.00004,5.40376
5.80000,0.28998,464.19911,0.00000,0.00004,5.79024
5.90000,0.29500,497.41822,0.00000,0.00005,6.20461
6.00000,0.29996,526.97854,0.00000,0.00005,6.57333
6.10000,0.30511,557.93920,0.00000,0.00005,6.95952
6.20000,0.30995,586.61527,0.00000,0.00006,7.31721
6.30000,0.31503,617.83092,0.00000,0.00006,7.70659
6.40000,0.31987,646.52781,0.00000,0.00007,8.06454
6.50000,0.32514,680.02748,0.00000,0.00007,8.48240
6.60000,0.32992,716.53840,0.00000,0.00008,8.93783
6.70000,0.33506,760.90829,0.00000,0.00009,9.49128
6.80000,0.33990,802.00685,0.00000,0.00010,10.00393
6.90000,0.34505,842.34271,0.00000,0.00011,10.50706
7.00000,0.34995,883.81898,0.00000,0.00011,11.02442
7.10000,0.35503,927.15332,0.00000,0.00012,11.56496
7.20000,0.35993,969.74578,0.00000,0.00013,12.09624
7.30000,0.36496,1012.06247,0.00000,0.00014,12.62408
7.40000,0.36992,1051.02481,0.00000,0.00015,13.11008
7.50000,0.37500,1088.06873,0.00000,0.00016,13.57215
7.60000,0.37996,1121.91830,0.00000,0.00017,13.99438
7.70000,0.38498,1154.87380,0.00000,0.00017,14.40545
7.80000,0.38995,1186.01667,0.00000,0.00018,14.79392
7.90000,0.39497,1214.41493,0.00000,0.00018,15.14815
8.00000,0.39999,1244.13632,0.00000,0.00019,15.51888
8.10000,0.40495,1270.49703,0.00000,0.00020,15.84770
8.20000,0.40998,1298.44183,0.00000,0.00020,16.19627
8.30000,0.41494,1322.97073,0.00000,0.00021,16.50223
8.40000,0.42008,1349.53819,0.00000,0.00021,16.83362
8.50000,0.42498,1372.62801,0.00000,0.00022,17.12164
8.60000,0.43007,1399.42104,0.00000,0.00022,17.45584
8.70000,0.43491,1422.23602,0.00000,0.00023,17.74043
8.80000,0.44005,1447.30452,0.00000,0.00023,18.05312
8.90000,0.44489,1468.97892,0.00000,0.00024,18.32348
9.00000,0.45004,1494.14642,0.00000,0.00024,18.63741
9.10000,0.45488,1516.91921,0.00000,0.00025,18.92147
9.20000,0.46002,1540.44759,0.00000,0.00025,19.21496
9.30000,0.46492,1564.25815,0.00000,0.00026,19.51196
9.40000,0.47012,1592.14344,0.00000,0.00026,19.85979
9.50000,0.47497,1618.30354,0.00000,0.00026,20.18610
9.60000,0.47999,1647.52677,0.00000,0.00027,20.55062
9.70000,0.48489,1673.75840,0.00000,0.00028,20.87782
9.80000,0.49003,1704.79212,0.00000,0.00029,21.26493
9.90000,0.49494,1733.53758,0.00000,0.00029,21.62349
10.00000,0.50002,1763.54013,0.00000,0.00029,21.99773
10.10000,0.50492,1793.48625,0.00000,0.00030,22.37126
10.20000,0.51000,1824.10087,0.00000,0.00030,22.75314
