Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00000,-0.08928,0.00000,0.00000,-0.00111
0.10000,0.00155,2.32341,0.00000,0.00000,0.02898
0.20000,0.00717,6.39982,0.00000,0.00000,0.07983
0.30000,0.01351,8.23866,0.00000,0.00001,0.10277
0.40000,0.01937,9.91879,0.00000,0.00001,0.12372
0.50000,0.02469,11.11316,0.00000,0.00000,0.13862
0.60000,0.02995,11.49206,0.00000,0.00001,0.14335
0.70000,0.03498,11.25462,0.00000,0.00000,0.14039
0.80000,0.04006,10.92530,0.00000,0.00001,0.13628
0.90000,0.04502,14.04036,0.00000,0.00001,0.17513
1.00000,0.05004,15.63499,0.00000,0.00001,0.19502
1.10000,0.05501,16.77527,0.00000,0.00001,0.20925
1.20000,0.06003,17.70782,0.00000,0.00001,0.22088
1.30000,0.06505,18.24434,0.00000,0.00001,0.22757
1.40000,0.06995,18.52578,0.00000,0.00001,0.23108
1.50000,0.07504,18.94020,0.00000,0.00001,0.23625
1.60000,0.07994,18.85172,0.00000,0.00001,0.23515
1.70000,0.08514,19.87004,0.00000,0.00001,0.24785
1.80000,0.08998,20.66716,0.00000,0.00000,0.25779
1.90000,0.09513,20.75157,0.00000,0.00001,0.25885
2.00000,0.09997,20.80186,0.00000,0.00001,0.25947
2.10000,0.10511,21.51219,0.00000,0.00000,0.26833
2.20000,0.10995,21.62014,0.00000,0.00000,0.26968
2.30000,0.11509,21.96983,0.00000,0.00000,0.27404
2.40000,0.11994,22.05879,0.00000,0.00000,0.27515
2.50000,0.12502,23.11767,0.00000,0.00000,0.28836
2.60000,0.12992,23.79753,0.00000,0.00000,0.29684
2.70000,0.13512,26.08041,0.00000,0.00000,0.32532
2.80000,0.13997,28.38676,0.00000,0.00000,0.35409
2.90000,0.14499,31.25493,0.00000,0.00000,0.38986
3.00000,0.14995,33.02081,0.00000,0.00000,0.41189
3.10000,0.15503,34.00089,0.00000,-0.00001,0.42411
3.20000,0.16000,35.37659,0.00000,0.00000,0.44127
3.30000,0.16496,36.14508,0.00000,-0.00001,0.45086
3.40000,0.16998,38.57428,0.00000,-0.00001,0.48116
3.50000,0.17494,41.86645,0.00000,-0.00002,0.52223
3.60000,0.18003,43.25365,0.00000,-0.00002,0.53953
3.70000,0.18499,45.39505,0.00000,-0.00003,0.56624
3.80000,0.19007,51.79294,0.00000,-0.00003,0.64605
3.90000,0.19491,59.20091,0.00000,-0.00003,0.73845
4.00000,0.20012,67.95485,0.00000,-0.00005,0.84764
4.10000,0.20490,78.66514,0.00000,-0.00005,0.98124
4.20000,0.21010,94.23138,0.00000,-0.00005,1.17541
4.30000,0.21494,110.76248,0.00000,-0.00006,1.38161
4.40000,0.22009,128.86316,0.00000,-0.00005,1.60739
