Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00006,0.04032,0.00000,0.00000,0.00050
0.10000,0.00167,4.04004,0.00000,0.00000,0.04976
0.20000,0.00735,46.59830,0.00000,0.00001,0.57398
0.30000,0.01357,56.55717,0.00000,0.00001,0.69665
0.40000,0.01943,66.02926,0.00000,0.00002,0.81333
0.50000,0.02469,75.00927,0.00000,0.00002,0.92394
0.60000,0.03001,85.15209,0.00000,0.00002,1.04888
0.70000,0.03498,93.68345,0.00000,0.00002,1.15396
0.80000,0.04012,101.58686,0.00000,0.00002,1.25132
0.90000,0.04496,109.59250,0.00000,0.00002,1.34993
1.00000,0.05004,117.68910,0.00000,0.00002,1.44966
1.10000,0.05495,126.75262,0.00000,0.00003,1.56130
1.20000,0.06009,135.61512,0.00000,0.00003,1.67047
1.30000,0.06499,146.25285,0.00000,0.00003,1.80150
1.40000,0.07001,158.29855,0.00000,0.00003,1.94987
1.50000,0.07498,171.54752,0.00000,0.00003,2.11307
1.60000,0.08006,184.78199,0.00000,0.00004,2.27609
1.70000,0.08508,199.70264,0.00000,0.00004,2.45988
1.80000,0.08998,214.37739,0.00000,0.00004,2.64064
1.90000,0.09501,230.55219,0.00000,0.00004,2.83987
2.00000,0.09997,245.82415,0.00000,0.00004,3.02799
2.10000,0.10511,262.40523,0.00000,0.00005,3.23223
2.20000,0.10995,277.74388,0.00000,0.00005,3.42117
2.30000,0.11509,294.88334,0.00000,0.00005,3.63228
2.40000,0.11988,310.89070,0.00000,0.00005,3.82946
2.50000,0.12508,328.19207,0.00000,0.00005,4.04257
2.60000,0.12992,345.02775,0.00000,0.00005,4.24995
2.70000,0.13512,365.09740,0.00000,0.00005,4.49716
2.80000,0.13991,384.16786,0.00000,0.00005,4.73206
2.90000,0.14505,406.63658,0.00000,0.00006,5.00883
3.00000,0.14995,429.50679,0.00000,0.00005,5.29053
3.10000,0.15509,454.68528,0.00000,0.00005,5.60068
3.20000,0.15994,481.54923,0.00000,0.00005,5.93158
3.30000,0.16502,509.65780,0.00000,0.00004,6.27781
3.40000,0.16992,536.32259,0.00000,0.00004,6.60626
3.50000,0.17500,563.73239,0.00000,0.00003,6.94389
3.60000,0.17997,594.71959,0.00000,0.00001,7.32558
3.70000,0.18499,628.64316,0.00000,0.00000,7.74344
3.80000,0.19001,665.59999,0.00000,-0.00001,8.19866
3.90000,0.19497,703.61020,0.00000,-0.00002,8.66686
4.00000,0.20006,745.98668,0.00000,-0.00001,9.18884
4.10000,0.20502,786.32580,0.00000,-0.00003,9.68572
4.20000,0.21004,834.66554,0.00000,-0.00002,10.28116
4.30000,0.21494,883.32621,0.00000,-0.00002,10.88055
4.40000,0.22009,937.63834,0.00000,-0.00002,11.54955
4.50000,0.22499,988.34466,0.00000,-0.00002,12.17413
4.60000,0.23007,1045.67260,0.00000,-0.00002,12.88028
4.70000,0.23485,1100.11445,0.00000,-0.00001,13.55088
4.80000,0.24005,1160.53233,0.00000,-0.00001,14.29509
4.90000,0.24490,1217.88979,0.00000,0.00000,15.00160
5.00000,0.25010,1279.09193,0.00000,0.00000,15.75547
5.10000,0.25494,1338.37489,0.00000,0.00001,16.48570
5.20000,0.26002,1398.68762,0.00000,0.00002,17.22861
5.30000,0.26493,1456.26394,0.00000,0.00002,17.93782
