Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00000,-0.23928,0.00000,0.00000,-0.00293
0.10000,0.00167,1.49386,0.00000,0.00000,0.01827
0.20000,0.00753,3.60008,0.00000,0.00001,0.04402
0.30000,0.01363,4.10681,0.00000,0.00001,0.05021
0.40000,0.01955,6.66902,0.00000,0.00001,0.08154
0.50000,0.02469,8.24559,0.00000,0.00002,0.10082
0.60000,0.03001,10.75433,0.00000,0.00001,0.13149
0.70000,0.03498,13.08396,0.00000,0.00002,0.15997
0.80000,0.04012,14.64786,0.00000,0.00002,0.17910
0.90000,0.04490,15.76066,0.00000,0.00002,0.19270
1.00000,0.05004,18.17984,0.00000,0.00003,0.22228
1.10000,0.05495,20.92508,0.00000,0.00003,0.25585
1.20000,0.06009,21.31503,0.00000,0.00003,0.26061
1.30000,0.06493,22.19216,0.00000,0.00003,0.27134
1.40000,0.07001,23.03864,0.00000,0.00003,0.28169
1.50000,0.07498,23.85302,0.00000,0.00003,0.29164
1.60000,0.08012,26.68976,0.00000,0.00003,0.32633
1.70000,0.08502,29.42976,0.00000,0.00003,0.35983
1.80000,0.09004,32.15860,0.00000,0.00003,0.39319
1.90000,0.09501,35.92542,0.00000,0.00003,0.43925
2.00000,0.10003,38.99994,0.00000,0.00004,0.47684
2.10000,0.10505,43.47029,0.00000,0.00004,0.53150
2.20000,0.11001,46.11491,0.00000,0.00003,0.56383
2.30000,0.11503,48.62025,0.00000,0.00004,0.59447
2.40000,0.11988,50.44882,0.00000,0.00003,0.61682
2.50000,0.12508,54.18907,0.00000,0.00003,0.66256
2.60000,0.12998,59.14766,0.00000,0.00003,0.72318
2.70000,0.13512,65.61736,0.00000,0.00003,0.80229
2.80000,0.13991,73.45382,0.00000,0.00003,0.89810
2.90000,0.14505,81.88782,0.00000,0.00003,1.00122
3.00000,0.14989,92.33485,0.00000,0.00002,1.12895
3.10000,0.15515,103.75608,0.00000,0.00002,1.26860
3.20000,0.15994,116.08336,0.00000,0.00002,1.41932
3.30000,0.16502,132.98397,0.00000,0.00002,1.62596
3.40000,0.16992,151.11850,0.00000,0.00002,1.84769
3.50000,0.17506,173.15780,0.00000,0.00002,2.11715
3.60000,0.17991,196.62587,0.00000,0.00002,2.40409
3.70000,0.18505,222.43585,0.00000,0.00002,2.71966
3.80000,0.18995,250.49956,0.00000,0.00002,3.06279
3.90000,0.19503,277.16416,0.00000,0.00002,3.38881
4.00000,0.20006,305.11890,0.00000,0.00002,3.73061
4.10000,0.20502,334.62259,0.00000,0.00002,4.09134
4.20000,0.21004,366.84375,0.00000,0.00003,4.48530
4.30000,0.21500,400.56044,0.00000,0.00002,4.89755
4.40000,0.22009,437.47094,0.00000,0.00003,5.34884
4.50000,0.22499,472.51098,0.00000,0.00003,5.77727
4.60000,0.23007,513.26728,0.00000,0.00003,6.27558
4.70000,0.23491,552.19871,0.00000,0.00004,6.75159
4.80000,0.24005,595.55834,0.00000,0.00004,7.28173
4.90000,0.24496,636.40499,0.00000,0.00005,7.78115
5.00000,0.25016,679.12336,0.00000,0.00005,8.30346
5.10000,0.25494,719.29502,0.00000,0.00005,8.79463
5.20000,0.26008,762.86173,0.00000,0.00006,9.32731
5.30000,0.26499,804.40072,0.00000,0.00007,9.83519
5.40000,0.27013,848.09093,0.00000,0.00007,10.36938
5.50000,0.27491,887.01565,0.00000,0.00008,10.84530
5.60000,0.28005,928.78314,0.00000,0.00008,11.35598
5.70000,0.28490,968.66731,0.00000,0.00008,11.84364
5.80000,0.29004,1011.50433,0.00000,0.00009,12.36739
5.90000,0.29500,1053.46097,0.00000,0.00009,12.88039
6.00000,0.30008,1092.71957,0.00000,0.00010,13.36039
6.10000,0.30499,1133.17333,0.00000,0.00011,13.85501
6.20000,0.31001,1172.88753,0.00000,0.00011,14.34058
6.30000,0.31491,1215.10783,0.00000,0.00012,14.85680
6.40000,0.32005,1257.41698,0.00000,0.00013,15.37410
6.50000,0.32496,1300.78830,0.00000,0.00013,15.90439
6.60000,0.32998,1341.17762,0.00000,0.00014,16.39822
6.70000,0.33494,1382.81826,0.00000,0.00015,16.90735
6.80000,0.33990,1422.87193,0.00000,0.00015,17.39707
6.90000,0.34505,1468.71209,0.00000,0.00015,17.95755
7.00000,0.34995,1513.03951,0.00000,0.00016,18.49953
7.10000,0.35503,1567.73273,0.00000,0.00018,19.16825
7.20000,0.35987,1620.41616,0.00000,0.00018,19.81239
7.30000,0.36507,1680.88824,0.00000,0.00019,20.55177
7.40000,0.36992,1735.20874,0.00000,0.00020,21.21593
7.50000,0.37506,1793.88374,0.00000,0.00021,21.93334
7.60000,0.37984,1847.89654,0.00000,0.00022,22.59374
7.70000,0.38498,1906.25694,0.00000,0.00023,23.30729
7.80000,0.38989,1961.60898,0.00000,0.00024,23.98407
7.90000,0.39503,2017.24488,0.00000,0.00025,24.66431
8.00000,0.39987,2072.53955,0.00000,0.00026,25.34039
8.10000,0.40501,2127.50100,0.00000,0.00027,26.01239
8.20000,0.40992,2179.36020,0.00000,0.00028,26.64645
8.30000,0.41500,2233.77701,0.00000,0.00029,27.31179
8.40000,0.41996,2287.20978,0.00000,0.00029,27.96510
8.50000,0.42498,2339.65907,0.00000,0.00031,28.60639
8.60000,0.42995,2390.21070,0.00000,0.00032,29.22447
8.70000,0.43497,2439.86063,0.00000,0.00033,29.83152
8.80000,0.43999,2491.98340,0.00000,0.00034,30.46881
8.90000,0.44501,2540.69194,0.00000,0.00035,31.06436
9.00000,0.44998,2592.39227,0.00000,0.00036,31.69649
9.10000,0.45494,2637.92574,0.00000,0.00036,32.25321
9.20000,0.46002,2687.60547,0.00000,0.00037,32.86063
9.30000,0.46504,2732.50621,0.00000,0.00038,33.40962
9.40000,0.47006,2781.83855,0.00000,0.00039,34.01280
9.50000,0.47491,2823.78644,0.00000,0.00040,34.52568
9.60000,0.48005,2870.83965,0.00000,0.00041,35.10099
9.70000,0.48495,2913.73488,0.00000,0.00042,35.62546
9.80000,0.49009,2958.46518,0.00000,0.00042,36.17236
9.90000,0.49494,2997.96052,0.00000,0.00043,36.65526
10.00000,0.50002,3040.83917,0.00000,0.00044,37.17953
10.10000,0.50486,3079.60901,0.00000,0.00044,37.65356
10.20000,0.51012,3122.02163,0.00000,0.00045,38.17212
10.30000,0.51497,3158.05897,0.00000,0.00045,38.61274
10.40000,0.52005,3198.82594,0.00000,0.00046,39.11119
10.50000,0.52489,3232.51449,0.00000,0.00046,39.52309
10.60000,0.53003,3270.61675,0.00000,0.00047,39.98896
10.70000,0.53494,3305.94182,0.00000,0.00049,40.42087
10.80000,0.54002,3343.78108,0.00000,0.00048,40.88352
10.90000,0.54492,3380.21144,0.00000,0.00049,41.32894
11.00000,0.55000,3414.43270,0.00000,0.00050,41.74736
11.10000,0.55497,3451.82791,0.00000,0.00051,42.20458
11.20000,0.55999,3487.95950,0.00000,0.00051,42.64635
11.30000,0.56501,3527.10225,0.00000,0.00052,43.12494
11.40000,0.56997,3562.65865,0.00000,0.00053,43.55967
11.50000,0.57500,3600.94607,0.00000,0.00053,44.02780
11.60000,0.57996,3635.41842,0.00000,0.00054,44.44929
11.70000,0.58510,3673.98672,0.00000,0.00055,44.92085
11.80000,0.58988,3708.25417,0.00000,0.00056,45.33983
11.90000,0.59503,3748.69406,0.00000,0.00056,45.83428
12.00000,0.59981,3782.09203,0.00000,0.00057,46.24263
12.10000,0.60501,3822.49355,0.00000,0.00058,46.73661
12.20000,0.60985,3856.03346,0.00000,0.00058,47.14669
12.30000,0.61493,3895.45187,0.00000,0.00059,47.62865
12.40000,0.61984,3931.72614,0.00000,0.00060,48.07216
12.50000,0.62504,3969.82431,0.00000,0.00060,48.53798
12.60000,0.62994,4005.48242,0.00000,0.00061,48.97396
12.70000,0.63508,4042.89849,0.00000,0.00062,49.43144
12.80000,0.63993,4079.65407,0.00000,0.00063,49.88084
12.90000,0.64501,4118.12663,0.00000,0.00063,50.35123
13.00000,0.64997,4156.19053,0.00000,0.00064,50.81663
13.10000,0.65505,4193.80143,0.00000,0.00065,51.27649
13.20000,0.65996,4232.00577,0.00000,0.00065,51.74360
13.30000,0.66498,4267.38895,0.00000,0.00066,52.17622
13.40000,0.66994,4307.31289,0.00000,0.00066,52.66436
13.50000,0.67496,4344.50954,0.00000,0.00067,53.11916
13.60000,0.68005,4384.31278,0.00000,0.00069,53.60582
13.70000,0.68507,4422.69407,0.00000,0.00068,54.07510
13.80000,0.69003,4461.21022,0.00000,0.00070,54.54602
13.90000,0.69499,4499.43058,0.00000,0.00070,55.01333
14.00000,0.70008,4538.38520,0.00000,0.00071,55.48962
14.10000,0.70504,4577.17143,0.00000,0.00072,55.96385
14.20000,0.71006,4617.16838,0.00000,0.00072,56.45288
14.30000,0.71490,4653.67548,0.00000,0.00073,56.89925
14.40000,0.72004,4694.77177,0.00000,0.00073,57.40172
14.50000,0.72495,4732.50225,0.00000,0.00075,57.86304
14.60000,0.73015,4776.23567,0.00000,0.00076,58.39776
14.70000,0.73499,4814.00378,0.00000,0.00075,58.85954
14.80000,0.74013,4853.79919,0.00000,0.00077,59.34610
14.90000,0.74492,4890.17069,0.00000,0.00077,59.79081
15.00000,0.75012,4932.59132,0.00000,0.00078,60.30947
