Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00000,0.16931,0.00000,0.00000,0.00210
0.10000,0.00167,4.96364,0.00000,0.00000,0.06155
0.20000,0.00753,14.36936,0.00000,0.00000,0.17818
0.30000,0.01357,15.66828,0.00000,0.00000,0.19429
0.40000,0.01943,17.13845,0.00000,0.00000,0.21252
0.50000,0.02469,19.24541,0.00000,0.00000,0.23864
0.60000,0.03001,21.11162,0.00000,0.00000,0.26179
0.70000,0.03498,22.38172,0.00000,0.00000,0.27753
0.80000,0.04006,24.62650,0.00000,0.00000,0.30537
0.90000,0.04490,28.06672,0.00000,0.00000,0.34803
1.00000,0.05010,32.59572,0.00000,0.00000,0.40419
1.10000,0.05495,35.55565,0.00000,0.00000,0.44089
1.20000,0.06009,40.68197,0.00000,0.00000,0.50446
1.30000,0.06487,44.72886,0.00000,0.00000,0.55464
1.40000,0.07007,49.91940,0.00000,-0.00001,0.61900
1.50000,0.07492,54.79895,0.00000,0.00000,0.67951
1.60000,0.08012,60.79223,0.00000,0.00000,0.75383
1.70000,0.08496,67.89748,0.00000,0.00000,0.84193
1.80000,0.09004,73.77490,0.00000,0.00000,0.91481
1.90000,0.09501,78.83069,0.00000,0.00000,0.97750
2.00000,0.10009,85.58357,0.00000,0.00000,1.06124
2.10000,0.10499,92.32682,0.00000,0.00000,1.14486
2.20000,0.11001,98.18686,0.00000,0.00000,1.21752
2.30000,0.11498,105.21126,0.00000,0.00000,1.30463
2.40000,0.12000,110.70061,0.00000,0.00000,1.37269
2.50000,0.12502,116.39723,0.00000,0.00000,1.44333
2.60000,0.12998,124.22949,0.00000,0.00000,1.54045
2.70000,0.13500,132.98673,0.00000,0.00000,1.64904
2.80000,0.13991,142.73606,0.00000,0.00000,1.76994
2.90000,0.14505,153.80546,0.00000,0.00000,1.90720
3.00000,0.14995,166.04587,0.00000,-0.00001,2.05898
3.10000,0.15503,179.77863,0.00000,0.00000,2.22927
3.20000,0.15988,196.12063,0.00000,-0.00001,2.43191
3.30000,0.16508,215.01188,0.00000,-0.00001,2.66616
3.40000,0.16992,234.66535,0.00000,-0.00001,2.90986
3.50000,0.17506,257.96737,0.00000,-0.00001,3.19881
3.60000,0.17991,281.70929,0.00000,-0.00001,3.49321
3.70000,0.18499,306.98627,0.00000,-0.00001,3.80665
3.80000,0.18989,333.64417,0.00000,-0.00001,4.13721
3.90000,0.19503,362.07316,0.00000,-0.00001,4.48973
4.00000,0.20000,392.92728,0.00000,-0.00001,4.87232
4.10000,0.20508,426.77294,0.00000,-0.00001,5.29201
4.20000,0.20992,459.68266,0.00000,0.00000,5.70009
4.30000,0.21500,494.12292,0.00000,0.00000,6.12715
4.40000,0.21997,531.64680,0.00000,0.00000,6.59245
4.50000,0.22505,570.18511,0.00000,0.00000,7.07033
4.60000,0.22995,612.62888,0.00000,0.00001,7.59663
4.70000,0.23497,653.92717,0.00000,0.00001,8.10873
4.80000,0.23994,699.42456,0.00000,0.00001,8.67290
