Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00000,-0.33579,0.00000,0.00000,-0.00419
0.10000,0.00167,2.40414,0.00000,0.00000,0.02999
0.20000,0.00729,5.16360,0.00000,0.00000,0.06441
0.30000,0.01363,8.21089,0.00000,0.00000,0.10242
0.40000,0.01937,10.47722,0.00000,0.00000,0.13069
0.50000,0.02469,11.73329,0.00000,0.00000,0.14636
0.60000,0.02995,12.80869,0.00000,0.00000,0.15977
0.70000,0.03498,14.06974,0.00000,0.00000,0.17550
0.80000,0.04006,15.18915,0.00000,0.00000,0.18946
0.90000,0.04502,16.37914,0.00000,0.00000,0.20431
1.00000,0.05004,20.42711,0.00000,0.00000,0.25480
1.10000,0.05495,25.46329,0.00000,0.00000,0.31762
1.20000,0.05997,30.07282,0.00000,0.00000,0.37512
1.30000,0.06505,33.76094,0.00000,0.00000,0.42112
1.40000,0.06995,36.65507,0.00000,0.00000,0.45722
1.50000,0.07504,38.75527,0.00000,-0.00001,0.48342
1.60000,0.07994,41.50377,0.00000,-0.00001,0.51770
1.70000,0.08514,46.27521,0.00000,-0.00001,0.57722
1.80000,0.08998,51.22675,0.00000,-0.00001,0.63898
1.90000,0.09513,56.95998,0.00000,-0.00002,0.71050
2.00000,0.09991,61.64300,0.00000,-0.00002,0.76891
2.10000,0.10511,67.15437,0.00000,-0.00002,0.83766
2.20000,0.10995,72.89033,0.00000,-0.00002,0.90921
2.30000,0.11509,83.24981,0.00000,-0.00002,1.03843
2.40000,0.11988,92.14178,0.00000,-0.00002,1.14934
2.50000,0.12502,99.83579,0.00000,-0.00003,1.24531
2.60000,0.12992,106.70262,0.00000,-0.00003,1.33097
2.70000,0.13512,113.18531,0.00000,-0.00003,1.41183
2.80000,0.13997,119.97612,0.00000,-0.00004,1.49654
2.90000,0.14499,128.19270,0.00000,-0.00004,1.59903
3.00000,0.14995,137.53994,0.00000,-0.00004,1.71562
3.10000,0.15497,150.35997,0.00000,-0.00005,1.87553
3.20000,0.16000,165.18519,0.00000,-0.00005,2.06046
3.30000,0.16496,183.18226,0.00000,-0.00005,2.28495
3.40000,0.16992,203.80837,0.00000,-0.00006,2.54223
3.50000,0.17494,224.66953,0.00000,-0.00006,2.80244
3.60000,0.18003,246.78782,0.00000,-0.00006,3.07834
3.70000,0.18499,268.36286,0.00000,-0.00006,3.34746
3.80000,0.19007,291.87172,0.00000,-0.00007,3.64070
3.90000,0.19491,318.06235,0.00000,-0.00007,3.96739
4.00000,0.20006,348.94210,0.00000,-0.00008,4.35257
4.10000,0.20490,378.84943,0.00000,-0.00008,4.72562
4.20000,0.21010,413.60739,0.00000,-0.00008,5.15918
4.30000,0.21494,449.13101,0.00000,-0.00009,5.60229
4.40000,0.22009,492.06819,0.00000,-0.00008,6.13787
4.50000,0.22493,535.90857,0.00000,-0.00008,6.68472
4.60000,0.23007,582.09519,0.00000,-0.00008,7.26083
4.70000,0.23491,627.48678,0.00000,-0.00008,7.82703
4.80000,0.24000,675.82955,0.00000,-0.00008,8.43004
4.90000,0.24490,726.61424,0.00000,-0.00008,9.06351
5.00000,0.25004,780.60557,0.00000,-0.00007,9.73698
5.10000,0.25494,833.07121,0.00000,-0.00006,10.39141
5.20000,0.26002,889.27466,0.00000,-0.00006,11.09247
5.30000,0.26499,946.04027,0.00000,-0.00005,11.80055
5.40000,0.27001,1004.71620,0.00000,-0.00004,12.53245
5.50000,0.27497,1068.17670,0.00000,-0.00004,13.32403
5.60000,0.27999,1127.06190,0.00000,-0.00003,14.05854
5.70000,0.28496,1191.19715,0.00000,-0.00002,14.85854
5.80000,0.28998,1252.46495,0.00000,-0.00002,15.62277
5.90000,0.29500,1318.81312,0.00000,-0.00001,16.45037
6.00000,0.29996,1379.98601,0.00000,0.00000,17.21342
6.10000,0.30505,1446.17232,0.00000,0.00001,18.03900
6.20000,0.30995,1507.68748,0.00000,0.00002,18.80632
6.30000,0.31503,1572.15931,0.00000,0.00003,19.61052
6.40000,0.31987,1632.69471,0.00000,0.00004,20.36561
6.50000,0.32508,1699.51450,0.00000,0.00005,21.19910
6.60000,0.32986,1758.79654,0.00000,0.00006,21.93856
6.70000,0.33500,1824.71871,0.00000,0.00007,22.76084
6.80000,0.33984,1888.20958,0.00000,0.00008,23.55281
6.90000,0.34505,1955.11710,0.00000,0.00009,24.38738
7.00000,0.34989,2017.97355,0.00000,0.00010,25.17143
7.10000,0.35503,2083.26336,0.00000,0.00011,25.98583
7.20000,0.35993,2146.18351,0.00000,0.00012,26.77067
7.30000,0.36496,2209.51568,0.00000,0.00013,27.56066
7.40000,0.36992,2273.15444,0.00000,0.00014,28.35446
7.50000,0.37500,2334.82979,0.00000,0.00015,29.12378
7.60000,0.37990,2396.24828,0.00000,0.00016,29.88989
7.70000,0.38492,2456.11500,0.00000,0.00018,30.63664
7.80000,0.38995,2518.70435,0.00000,0.00019,31.41736
7.90000,0.39491,2577.71332,0.00000,0.00020,32.15341
8.00000,0.39999,2638.58791,0.00000,0.00020,32.91274
8.10000,0.40489,2695.52823,0.00000,0.00022,33.62299
8.20000,0.40998,2756.31528,0.00000,0.00023,34.38122
8.30000,0.41494,2811.78299,0.00000,0.00024,35.07311
8.40000,0.42002,2871.49251,0.00000,0.00025,35.81790
8.50000,0.42492,2925.76104,0.00000,0.00026,36.49483
8.60000,0.43007,2984.36154,0.00000,0.00027,37.22579
8.70000,0.43485,3035.84747,0.00000,0.00027,37.86800
8.80000,0.44005,3091.39062,0.00000,0.00028,38.56083
8.90000,0.44489,3140.52664,0.00000,0.00029,39.17373
9.00000,0.45004,3191.92186,0.00000,0.00030,39.81481
9.10000,0.45488,3237.43075,0.00000,0.00031,40.38248
9.20000,0.46002,3285.39126,0.00000,0.00032,40.98072
9.30000,0.46492,3332.69797,0.00000,0.00033,41.57080
9.40000,0.47006,3382.85081,0.00000,0.00034,42.19639
9.50000,0.47497,3428.58434,0.00000,0.00034,42.76685
9.60000,0.47999,3478.28791,0.00000,0.00036,43.38684
9.70000,0.48489,3525.16212,0.00000,0.00036,43.97153
9.80000,0.49003,3574.18321,0.00000,0.00037,44.58300
9.90000,0.49494,3620.56866,0.00000,0.00038,45.16159
10.00000,0.49996,3668.98812,0.00000,0.00039,45.76556
10.10000,0.50492,3717.76149,0.00000,0.00040,46.37394
10.20000,0.50994,3765.92986,0.00000,0.00040,46.97477
10.30000,0.51503,3815.68596,0.00000,0.00042,47.59541
10.40000,0.52005,3862.16268,0.00000,0.00042,48.17514
10.50000,0.52501,3913.82389,0.00000,0.00043,48.81955
10.60000,0.52991,3960.37325,0.00000,0.00044,49.40018
10.70000,0.53500,4007.01500,0.00000,0.00045,49.98198
10.80000,0.53996,4049.71689,0.00000,0.00046,50.51462
10.90000,0.54504,4101.91417,0.00000,0.00047,51.16571
11.00000,0.54982,4148.71089,0.00000,0.00048,51.74944
11.10000,0.55503,4201.86371,0.00000,0.00049,52.41244
11.20000,0.55987,4247.41991,0.00000,0.00049,52.98069
11.30000,0.56507,4298.71120,0.00000,0.00050,53.62048
11.40000,0.56991,4345.64054,0.00000,0.00051,54.20586
11.50000,0.57506,4398.31540,0.00000,0.00052,54.86291
11.60000,0.57990,4444.69824,0.00000,0.00053,55.44147
11.70000,0.58504,4496.05584,0.00000,0.00054,56.08208
11.80000,0.58994,4544.17616,0.00000,0.00055,56.68232
11.90000,0.59497,4595.91113,0.00000,0.00056,57.32764
12.00000,0.59987,4644.91397,0.00000,0.00057,57.93888
12.10000,0.60489,4695.02322,0.00000,0.00058,58.56393
12.20000,0.60991,4745.83358,0.00000,0.00059,59.19772
12.30000,0.61499,4795.11730,0.00000,0.00060,59.81246
12.40000,0.61990,4846.26666,0.00000,0.00061,60.45048
12.50000,0.62498,4895.13986,0.00000,0.00062,61.06011
12.60000,0.62994,4947.15087,0.00000,0.00063,61.70887
12.70000,0.63502,4996.91181,0.00000,0.00064,62.32957
12.80000,0.63999,5049.77368,0.00000,0.00065,62.98895
12.90000,0.64489,5096.47727,0.00000,0.00065,63.57151
13.00000,0.65003,5151.39364,0.00000,0.00066,64.25652
13.10000,0.65493,5199.66185,0.00000,0.00067,64.85860
13.20000,0.66008,5251.16362,0.00000,0.00068,65.50101
13.30000,0.66492,5300.08897,0.00000,0.00069,66.11129
13.40000,0.67006,5354.57507,0.00000,0.00070,66.79093
13.50000,0.67484,5402.71178,0.00000,0.00072,67.39136
13.60000,0.68011,5456.51354,0.00000,0.00072,68.06247
13.70000,0.68495,5503.92680,0.00000,0.00073,68.65388
13.80000,0.69009,5558.53546,0.00000,0.00074,69.33505
13.90000,0.69493,5610.10167,0.00000,0.00075,69.97827
14.00000,0.70008,5662.26095,0.00000,0.00077,70.62888
14.10000,0.70498,5712.34562,0.00000,0.00078,71.25362
14.20000,0.71006,5763.99006,0.00000,0.00078,71.89781
14.30000,0.71490,5814.99040,0.00000,0.00079,72.53397
14.40000,0.72004,5868.92851,0.00000,0.00080,73.20677
14.50000,0.72489,5918.21484,0.00000,0.00081,73.82155
14.60000,0.73009,5973.12748,0.00000,0.00082,74.50651
14.70000,0.73499,6023.96838,0.00000,0.00083,75.14068
14.80000,0.74001,6076.26215,0.00000,0.00084,75.79297
14.90000,0.74498,6127.59143,0.00000,0.00085,76.43324
15.00000,0.75006,6179.04253,0.00000,0.00086,77.07502
15.10000,0.75502,6232.69342,0.00000,0.00088,77.74424
15.20000,0.75998,6282.40332,0.00000,0.00088,78.36430
15.30000,0.76495,6337.20681,0.00000,0.00089,79.04790
15.40000,0.76991,6385.59684,0.00000,0.00090,79.65150
15.50000,0.77499,6441.05226,0.00000,0.00092,80.34323
15.60000,0.77995,6489.88858,0.00000,0.00092,80.95239
15.70000,0.78504,6545.33207,0.00000,0.00094,81.64397
15.80000,0.78988,6595.63839,0.00000,0.00094,82.27148
15.90000,0.79508,6650.91723,0.00000,0.00095,82.96100
16.00000,0.79998,6699.68426,0.00000,0.00096,83.56930
16.10000,0.80507,6752.94399,0.00000,0.00097,84.23365
16.20000,0.80985,6801.78553,0.00000,0.00098,84.84288
16.30000,0.81505,6858.72808,0.00000,0.00099,85.55316
16.40000,0.81989,6907.62848,0.00000,0.00100,86.16312
16.50000,0.82504,6960.46054,0.00000,0.00101,86.82213
16.60000,0.82988,7010.06427,0.00000,0.00102,87.44087
16.70000,0.83496,7063.24950,0.00000,0.00103,88.10428
16.80000,0.83986,7112.97244,0.00000,0.00104,88.72450
16.90000,0.84500,7165.26359,0.00000,0.00105,89.37676
17.00000,0.84997,7214.73694,0.00000,0.00107,89.99387
17.10000,0.85499,7266.12806,0.00000,0.00107,90.63491
17.20000,0.85995,7317.10792,0.00000,0.00109,91.27081
17.30000,0.86497,7363.78357,0.00000,0.00109,91.85303
17.40000,0.87006,7418.82250,0.00000,0.00111,92.53956
17.50000,0.87502,7465.96977,0.00000,0.00111,93.12766
17.60000,0.88004,7517.31321,0.00000,0.00112,93.76810
17.70000,0.88494,7563.63794,0.00000,0.00114,94.34593
17.80000,0.89003,7614.99703,0.00000,0.00114,94.98657
17.90000,0.89499,7658.08225,0.00000,0.00115,95.52399
18.00000,0.90013,7705.26454,0.00000,0.00116,96.11253
18.10000,0.90491,7747.99809,0.00000,0.00117,96.64557
18.20000,0.91012,7797.01173,0.00000,0.00117,97.25695
18.30000,0.91496,7837.52352,0.00000,0.00119,97.76228
18.40000,0.92010,7886.36655,0.00000,0.00120,98.37153
18.50000,0.92494,7927.85659,0.00000,0.00120,98.88906
18.60000,0.93009,7976.37179,0.00000,0.00121,99.49422
18.70000,0.93493,8019.38772,0.00000,0.00122,100.03078
18.80000,0.94007,8067.24951,0.00000,0.00123,100.62779
18.90000,0.94491,8111.63932,0.00000,0.00124,101.18149
19.00000,0.95006,8158.16969,0.00000,0.00124,101.76189
19.10000,0.95490,8202.55876,0.00000,0.00125,102.31559
19.20000,0.95998,8250.83107,0.00000,0.00127,102.91772
19.30000,0.96494,8296.50834,0.00000,0.00128,103.48748
19.40000,0.97008,8341.99041,0.00000,0.00129,104.05480
19.50000,0.97493,8387.95900,0.00000,0.00129,104.62820
19.60000,0.98001,8435.31862,0.00000,0.00131,105.21894
19.70000,0.98497,8482.13509,0.00000,0.00131,105.80292
19.80000,0.98999,8526.48094,0.00000,0.00132,106.35607
19.90000,0.99502,8573.66920,0.00000,0.00133,106.94468
20.00000,0.99998,8616.28875,0.00000,0.00134,107.47630
20.10000,1.00500,8668.00845,0.00000,0.00135,108.12143
20.20000,1.00996,8710.50358,0.00000,0.00136,108.65150
20.30000,1.01505,8759.66474,0.00000,0.00137,109.26471
20.40000,1.01995,8802.48398,0.00000,0.00138,109.79883
20.50000,1.02503,8851.19736,0.00000,0.00139,110.40646
20.60000,1.02981,8896.11766,0.00000,0.00140,110.96678
20.70000,1.03508,8945.04040,0.00000,0.00140,111.57702
20.80000,1.03986,8988.23515,0.00000,0.00142,112.11581
20.90000,1.04506,9037.61759,0.00000,0.00142,112.73179
21.00000,1.04990,9082.91638,0.00000,0.00143,113.29683
21.10000,1.05499,9131.74450,0.00000,0.00145,113.90590
21.20000,1.05989,9176.14773,0.00000,0.00145,114.45976
21.30000,1.06503,9223.76066,0.00000,0.00146,115.05367
21.40000,1.06993,9269.49680,0.00000,0.00147,115.62416
21.50000,1.07496,9320.38873,0.00000,0.00148,116.25897
21.60000,1.07992,9367.12474,0.00000,0.00149,116.84194
21.70000,1.08500,9411.64568,0.00000,0.00150,117.39728
21.80000,1.09002,9459.97164,0.00000,0.00151,118.00008
21.90000,1.09498,9503.89132,0.00000,0.00152,118.54791
22.00000,1.09995,9554.07619,0.00000,0.00153,119.17390
22.10000,1.10497,9599.72069,0.00000,0.00154,119.74325
22.20000,1.10999,9647.48114,0.00000,0.00155,120.33900
22.30000,1.11501,9691.55058,0.00000,0.00156,120.88870
22.40000,1.12004,9742.42985,0.00000,0.00157,121.52335
22.50000,1.12500,9787.10279,0.00000,0.00158,122.08058
22.60000,1.13008,9837.73917,0.00000,0.00159,122.71220
22.70000,1.13498,9881.61489,0.00000,0.00160,123.25949
22.80000,1.14007,9932.32131,0.00000,0.00161,123.89198
22.90000,1.14497,9977.18349,0.00000,0.00162,124.45158
23.00000,1.15005,10026.69111,0.00000,0.00163,125.06912
23.10000,1.15495,10071.67548,0.00000,0.00164,125.63024
23.20000,1.16010,10123.39666,0.00000,0.00165,126.27539
23.30000,1.16494,10168.45852,0.00000,0.00166,126.83747
23.40000,1.17008,10219.61123,0.00000,0.00167,127.47553
23.50000,1.17498,10265.11192,0.00000,0.00168,128.04309
23.60000,1.18012,10314.28501,0.00000,0.00169,128.65645
23.70000,1.18497,10359.82296,0.00000,0.00170,129.22448
23.80000,1.19005,10409.88192,0.00000,0.00171,129.84889
23.90000,1.19489,10455.86318,0.00000,0.00172,130.42245
24.00000,1.20003,10505.52130,0.00000,0.00173,131.04186
24.10000,1.20494,10553.51123,0.00000,0.00174,131.64047
24.20000,1.21002,10602.24995,0.00000,0.00176,132.24842
24.30000,1.21492,10650.44105,0.00000,0.00177,132.84954
24.40000,1.21994,10698.17021,0.00000,0.00178,133.44489
24.50000,1.22497,10748.95188,0.00000,0.00179,134.07832
24.60000,1.23005,10795.77878,0.00000,0.00180,134.66242
24.70000,1.23501,10845.78410,0.00000,0.00181,135.28617
24.80000,1.23991,10890.53825,0.00000,0.00182,135.84442
24.90000,1.24500,10943.87099,0.00000,0.00183,136.50967
25.00000,1.24990,10988.62141,0.00000,0.00184,137.06787
25.10000,1.25510,11041.42591,0.00000,0.00185,137.72653
25.20000,1.25988,11083.94489,0.00000,0.00186,138.25690
25.30000,1.26503,11136.42305,0.00000,0.00187,138.91149
25.40000,1.26987,11180.54837,0.00000,0.00188,139.46189
25.50000,1.27507,11233.33201,0.00000,0.00189,140.12030
25.60000,1.27991,11276.09760,0.00000,0.00190,140.65374
25.70000,1.28512,11329.14573,0.00000,0.00191,141.31544
25.80000,1.28990,11376.03223,0.00000,0.00192,141.90028
25.90000,1.29504,11427.12682,0.00000,0.00193,142.53762
26.00000,1.29988,11474.64439,0.00000,0.00194,143.13033
26.10000,1.30503,11521.93248,0.00000,0.00196,143.72019
26.20000,1.30993,11571.65170,0.00000,0.00197,144.34037
26.30000,1.31495,11620.74357,0.00000,0.00198,144.95272
26.40000,1.31991,11669.87494,0.00000,0.00199,145.56557
26.50000,1.32505,11718.20834,0.00000,0.00200,146.16846
26.60000,1.32996,11766.26235,0.00000,0.00201,146.76787
26.70000,1.33498,11814.86771,0.00000,0.00202,147.37415
26.80000,1.34000,11867.70424,0.00000,0.00203,148.03321
26.90000,1.34502,11913.12447,0.00000,0.00205,148.59977
27.00000,1.35005,11962.09714,0.00000,0.00206,149.21063
27.10000,1.35501,12008.37195,0.00000,0.00207,149.78785
27.20000,1.35997,12059.59693,0.00000,0.00208,150.42681
27.30000,1.36499,12107.07277,0.00000,0.00209,151.01900
27.40000,1.37008,12157.51916,0.00000,0.00210,151.64825
27.50000,1.37498,12203.88710,0.00000,0.00211,152.22663
27.60000,1.38006,12254.84908,0.00000,0.00212,152.86231
27.70000,1.38484,12300.83555,0.00000,0.00213,153.43593
27.80000,1.39005,12355.24192,0.00000,0.00215,154.11457
27.90000,1.39495,12401.21424,0.00000,0.00216,154.68801
28.00000,1.40009,12453.70731,0.00000,0.00217,155.34279
28.10000,1.40487,12498.06583,0.00000,0.00218,155.89610
28.20000,1.41002,12550.93515,0.00000,0.00219,156.55557
28.30000,1.41486,12598.61588,0.00000,0.00221,157.15033
28.40000,1.42006,12650.89214,0.00000,0.00222,157.80240
28.50000,1.42496,12697.90083,0.00000,0.00223,158.38877
28.60000,1.42999,12746.35941,0.00000,0.00224,158.99322
28.70000,1.43489,12795.82083,0.00000,0.00225,159.61018
28.80000,1.43997,12845.64734,0.00000,0.00226,160.23170
28.90000,1.44493,12894.82266,0.00000,0.00227,160.84510
29.00000,1.45007,12944.33922,0.00000,0.00229,161.46275
29.10000,1.45492,12993.07495,0.00000,0.00230,162.07066
29.20000,1.46000,13042.90891,0.00000,0.00231,162.69227
29.30000,1.46496,13092.14681,0.00000,0.00232,163.30644
29.40000,1.47004,13139.60701,0.00000,0.00233,163.89844
29.50000,1.47501,13190.61518,0.00000,0.00235,164.53470
29.60000,1.47991,13237.59407,0.00000,0.00236,165.12070
29.70000,1.48499,13291.65548,0.00000,0.00237,165.79504
29.80000,1.48989,13337.58533,0.00000,0.00239,166.36795
29.90000,1.49498,13389.17017,0.00000,0.00240,167.01140
30.00000,1.49988,13435.44424,0.00000,0.00241,167.58860
30.10000,1.50502,13488.56986,0.00000,0.00243,168.25127
30.20000,1.50986,13535.52938,0.00000,0.00244,168.83703
30.30000,1.51513,13588.39571,0.00000,0.00245,169.49646
30.40000,1.51997,13633.43298,0.00000,0.00246,170.05824
30.50000,1.52505,13684.18336,0.00000,0.00248,170.69128
30.60000,1.52989,13732.06973,0.00000,0.00249,171.28860
30.70000,1.53504,13782.40734,0.00000,0.00250,171.91649
30.80000,1.53994,13830.67518,0.00000,0.00251,172.51856
30.90000,1.54502,13880.58215,0.00000,0.00253,173.14108
31.00000,1.54986,13926.82940,0.00000,0.00254,173.71795
31.10000,1.55495,13977.63789,0.00000,0.00256,174.35172
31.20000,1.55997,14027.23044,0.00000,0.00257,174.97032
31.30000,1.56505,14078.04191,0.00000,0.00258,175.60412
31.40000,1.57001,14127.37966,0.00000,0.00260,176.21954
31.50000,1.57497,14174.62826,0.00000,0.00261,176.80890
31.60000,1.57994,14225.71093,0.00000,0.00262,177.44609
31.70000,1.58502,14273.88042,0.00000,0.00264,178.04694
31.80000,1.58998,14325.60533,0.00000,0.00265,178.69213
31.90000,1.59500,14371.44130,0.00000,0.00267,179.26387
32.00000,1.59997,14424.01111,0.00000,0.00268,179.91961
32.10000,1.60493,14471.72761,0.00000,0.00270,180.51481
32.20000,1.61007,14524.16778,0.00000,0.00271,181.16892
32.30000,1.61503,14568.88467,0.00000,0.00272,181.72671
32.40000,1.62012,14619.94648,0.00000,0.00274,182.36363
32.50000,1.62490,14666.74656,0.00000,0.00275,182.94740
32.60000,1.63004,14719.99735,0.00000,0.00277,183.61163
32.70000,1.63494,14764.58907,0.00000,0.00278,184.16785
32.80000,1.64009,14816.75655,0.00000,0.00280,184.81857
32.90000,1.64487,14862.23638,0.00000,0.00281,185.38586
33.00000,1.65001,14915.74198,0.00000,0.00283,186.05327
33.10000,1.65485,14963.05764,0.00000,0.00285,186.64347
33.20000,1.66000,15011.70546,0.00000,0.00286,187.25028
33.30000,1.66496,15061.46044,0.00000,0.00288,187.87091
33.40000,1.67004,15110.46290,0.00000,0.00290,188.48215
33.50000,1.67488,15160.41309,0.00000,0.00291,189.10521
33.60000,1.68003,15208.13853,0.00000,0.00293,189.70051
33.70000,1.68493,15257.28703,0.00000,0.00295,190.31357
33.80000,1.69001,15304.75616,0.00000,0.00296,190.90569
33.90000,1.69491,15354.60949,0.00000,0.00298,191.52754
34.00000,1.69993,15401.45278,0.00000,0.00300,192.11184
34.10000,1.70496,15452.41326,0.00000,0.00301,192.74750
34.20000,1.70998,15497.51163,0.00000,0.00303,193.31004
34.30000,1.71494,15548.18898,0.00000,0.00305,193.94217
34.40000,1.71984,15592.56017,0.00000,0.00306,194.49564
34.50000,1.72499,15645.59042,0.00000,0.00308,195.15712
34.60000,1.72995,15689.71723,0.00000,0.00310,195.70754
34.70000,1.73509,15740.72540,0.00000,0.00312,196.34380
34.80000,1.73981,15784.25765,0.00000,0.00314,196.88681
34.90000,1.74502,15836.13008,0.00000,0.00316,197.53384
35.00000,1.74986,15880.63091,0.00000,0.00318,198.08893
35.10000,1.75500,15931.08922,0.00000,0.00320,198.71833
35.20000,1.75990,15977.64045,0.00000,0.00321,199.29899
35.30000,1.76499,16026.00515,0.00000,0.00324,199.90227
35.40000,1.76983,16072.06911,0.00000,0.00325,200.47686
35.50000,1.77503,16121.36811,0.00000,0.00328,201.09179
35.60000,1.77993,16167.11020,0.00000,0.00330,201.66236
35.70000,1.78508,16214.49143,0.00000,0.00331,202.25338
35.80000,1.78992,16261.66552,0.00000,0.00334,202.84181
35.90000,1.79500,16310.16880,0.00000,0.00336,203.44682
36.00000,1.79996,16355.97199,0.00000,0.00338,204.01815
36.10000,1.80510,16401.54719,0.00000,0.00341,204.58664
36.20000,1.80995,16445.69039,0.00000,0.00343,205.13726
36.30000,1.81497,16491.09423,0.00000,0.00346,205.70361
36.40000,1.81993,16539.51406,0.00000,0.00348,206.30759
36.50000,1.82501,16584.55878,0.00000,0.00350,206.86946
36.60000,1.83004,16632.08902,0.00000,0.00353,207.46233
36.70000,1.83494,16674.59756,0.00000,0.00356,207.99257
36.80000,1.83996,16723.67454,0.00000,0.00358,208.60473
36.90000,1.84492,16766.57349,0.00000,0.00361,209.13984
