Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00006,0.98733,0.00000,0.00000,0.01180
0.10000,0.00179,4.36216,0.00000,0.00000,0.05212
0.20000,0.00771,7.21363,0.00000,0.00001,0.08620
0.30000,0.01375,7.33724,0.00000,0.00001,0.08767
0.40000,0.01949,7.27040,0.00000,0.00000,0.08688
0.50000,0.02481,7.56583,0.00000,0.00001,0.09041
0.60000,0.02995,8.24873,0.00000,0.00001,0.09857
0.70000,0.03498,7.34811,0.00000,0.00001,0.08780
0.80000,0.04006,6.93900,0.00000,0.00001,0.08292
0.90000,0.04496,6.83649,0.00000,0.00001,0.08169
1.00000,0.05004,8.09142,0.00000,0.00001,0.09669
1.10000,0.05495,7.74991,0.00000,0.00000,0.09261
1.20000,0.06009,8.56148,0.00000,0.00001,0.10230
1.30000,0.06487,7.39240,0.00000,0.00001,0.08833
1.40000,0.07007,7.77553,0.00000,0.00000,0.09291
1.50000,0.07498,8.25066,0.00000,0.00000,0.09859
1.60000,0.08012,7.86075,0.00000,0.00001,0.09393
1.70000,0.08496,8.35225,0.00000,0.00000,0.09980
1.80000,0.09004,7.96606,0.00000,0.00000,0.09519
1.90000,0.09489,8.49248,0.00000,0.00000,0.10148
2.00000,0.10009,8.75622,0.00000,0.00001,0.10463
2.10000,0.10499,8.93393,0.00000,0.00000,0.10675
2.20000,0.11007,9.52642,0.00000,0.00000,0.11383
2.30000,0.11492,8.67863,0.00000,0.00000,0.10370
2.40000,0.11994,9.41654,0.00000,0.00000,0.11252
2.50000,0.12502,8.52080,0.00000,0.00000,0.10182
2.60000,0.13004,7.94124,0.00000,0.00000,0.09489
2.70000,0.13500,8.60272,0.00000,0.00000,0.10280
2.80000,0.13997,9.11897,0.00000,0.00000,0.10896
2.90000,0.14505,9.01497,0.00000,0.00000,0.10772
3.00000,0.15001,9.13194,0.00000,0.00000,0.10912
3.10000,0.15509,9.10975,0.00000,0.00000,0.10885
3.20000,0.15994,8.53752,0.00000,0.00000,0.10202
3.30000,0.16508,9.09045,0.00000,0.00000,0.10862
3.40000,0.16992,9.11477,0.00000,0.00000,0.10891
3.50000,0.17512,8.90087,0.00000,0.00000,0.10636
3.60000,0.17991,9.47705,0.00000,0.00000,0.11324
3.70000,0.18511,9.44441,0.00000,0.00000,0.11285
3.80000,0.18995,9.67112,0.00000,0.00000,0.11556
3.90000,0.19515,10.05553,0.00000,0.00000,0.12016
4.00000,0.20000,10.98213,0.00000,0.00000,0.13123
4.10000,0.20508,11.63634,0.00000,0.00000,0.13905
4.20000,0.20998,17.40608,0.00000,0.00000,0.20799
4.30000,0.21506,25.11155,0.00000,0.00000,0.30006
4.40000,0.21997,30.74318,0.00000,0.00000,0.36736
4.50000,0.22505,36.46538,0.00000,0.00000,0.43573
4.60000,0.22995,45.78154,0.00000,0.00001,0.54705
4.70000,0.23503,58.00817,0.00000,0.00001,0.69315
4.80000,0.24000,78.72977,0.00000,0.00002,0.94076
4.90000,0.24502,105.14474,0.00000,0.00003,1.25640
5.00000,0.25010,134.80381,0.00000,0.00004,1.61080
5.10000,0.25500,161.42839,0.00000,0.00004,1.92894
5.20000,0.26002,189.59434,0.00000,0.00005,2.26550
5.30000,0.26505,216.19357,0.00000,0.00005,2.58334
5.40000,0.27007,244.14284,0.00000,0.00006,2.91732
5.50000,0.27497,272.12922,0.00000,0.00006,3.25173
5.60000,0.28005,300.06138,0.00000,0.00007,3.58550
5.70000,0.28490,326.41941,0.00000,0.00008,3.90046
5.80000,0.29010,354.48340,0.00000,0.00009,4.23580
5.90000,0.29500,380.31270,0.00000,0.00010,4.54444
6.00000,0.30014,408.66169,0.00000,0.00011,4.88319
6.10000,0.30493,437.19825,0.00000,0.00013,5.22418
6.20000,0.31001,468.88092,0.00000,0.00015,5.60276
6.30000,0.31491,499.27477,0.00000,0.00016,5.96594
6.40000,0.32011,529.75668,0.00000,0.00018,6.33018
6.50000,0.32490,561.02909,0.00000,0.00020,6.70386
6.60000,0.33004,595.04462,0.00000,0.00022,7.11032
6.70000,0.33488,628.55016,0.00000,0.00024,7.51068
6.80000,0.34002,663.14517,0.00000,0.00027,7.92406
6.90000,0.34499,698.01104,0.00000,0.00029,8.34068
7.00000,0.35007,736.15531,0.00000,0.00031,8.79648
7.10000,0.35497,777.46087,0.00000,0.00034,9.29005
7.20000,0.35999,816.98010,0.00000,0.00037,9.76227
7.30000,0.36501,861.31627,0.00000,0.00040,10.29205
7.40000,0.36998,902.20189,0.00000,0.00043,10.78061
7.50000,0.37500,946.66453,0.00000,0.00046,11.31190
7.60000,0.37990,986.73040,0.00000,0.00048,11.79065
7.70000,0.38498,1031.29977,0.00000,0.00052,12.32322
7.80000,0.38995,1073.96357,0.00000,0.00054,12.83302
7.90000,0.39503,1116.95649,0.00000,0.00057,13.34675
8.00000,0.39987,1159.80944,0.00000,0.00060,13.85881
8.10000,0.40501,1202.75421,0.00000,0.00063,14.37197
8.20000,0.40986,1243.89725,0.00000,0.00066,14.86360
8.30000,0.41512,1287.52366,0.00000,0.00069,15.38490
8.40000,0.41984,1328.62413,0.00000,0.00072,15.87602
8.50000,0.42504,1372.09976,0.00000,0.00075,16.39552
8.60000,0.42989,1414.70153,0.00000,0.00077,16.90457
8.70000,0.43503,1456.91987,0.00000,0.00080,17.40905
8.80000,0.43993,1499.30529,0.00000,0.00083,17.91552
8.90000,0.44501,1540.89266,0.00000,0.00086,18.41246
9.00000,0.44992,1581.70164,0.00000,0.00089,18.90009
9.10000,0.45494,1622.50958,0.00000,0.00092,19.38772
9.20000,0.45996,1664.26785,0.00000,0.00094,19.88670
9.30000,0.46504,1705.83390,0.00000,0.00097,20.38338
9.40000,0.46995,1746.98811,0.00000,0.00100,20.87514
9.50000,0.47497,1786.07684,0.00000,0.00103,21.34222
9.60000,0.47999,1825.54834,0.00000,0.00106,21.81387
9.70000,0.48501,1863.92795,0.00000,0.00109,22.27248
9.80000,0.48997,1904.85138,0.00000,0.00111,22.76148
9.90000,0.49500,1942.52878,0.00000,0.00114,23.21170
10.00000,0.49996,1982.83084,0.00000,0.00117,23.69327
10.10000,0.50492,2018.47963,0.00000,0.00119,24.11925
10.20000,0.51006,2059.08306,0.00000,0.00122,24.60443
10.30000,0.51497,2094.75625,0.00000,0.00124,25.03069
10.40000,0.52005,2134.45146,0.00000,0.00127,25.50502
10.50000,0.52489,2168.74145,0.00000,0.00129,25.91476
10.60000,0.53003,2206.18024,0.00000,0.00132,26.36212
10.70000,0.53494,2241.46955,0.00000,0.00134,26.78380
10.80000,0.54002,2280.23920,0.00000,0.00136,27.24707
10.90000,0.54486,2315.31691,0.00000,0.00139,27.66622
11.00000,0.55000,2351.02866,0.00000,0.00141,28.09295
11.10000,0.55491,2385.40974,0.00000,0.00143,28.50378
11.20000,0.56005,2420.45205,0.00000,0.00146,28.92250
11.30000,0.56489,2454.44477,0.00000,0.00148,29.32869
11.40000,0.57003,2489.67335,0.00000,0.00150,29.74964
11.50000,0.57494,2523.87840,0.00000,0.00153,30.15837
11.60000,0.58002,2558.15852,0.00000,0.00155,30.56799
11.70000,0.58498,2592.63683,0.00000,0.00157,30.97998
11.80000,0.59000,2624.89244,0.00000,0.00159,31.36541
11.90000,0.59491,2659.25359,0.00000,0.00162,31.77600
12.00000,0.59993,2690.41937,0.00000,0.00164,32.14840
12.10000,0.60501,2725.03141,0.00000,0.00166,32.56199
12.20000,0.60991,2755.81218,0.00000,0.00168,32.92979
12.30000,0.61493,2790.44174,0.00000,0.00170,33.34359
12.40000,0.61990,2821.18209,0.00000,0.00172,33.71091
12.50000,0.62504,2855.35343,0.00000,0.00174,34.11923
12.60000,0.63000,2883.80105,0.00000,0.00177,34.45916
12.70000,0.63508,2917.80159,0.00000,0.00179,34.86544
12.80000,0.63987,2947.27180,0.00000,0.00181,35.21759
12.90000,0.64501,2977.80205,0.00000,0.00182,35.58240
13.00000,0.64991,3006.80920,0.00000,0.00184,35.92901
13.10000,0.65505,3036.59756,0.00000,0.00186,36.28496
13.20000,0.65984,3063.83725,0.00000,0.00188,36.61045
13.30000,0.66498,3092.78760,0.00000,0.00190,36.95639
13.40000,0.66982,3121.16034,0.00000,0.00192,37.29542
13.50000,0.67502,3150.11218,0.00000,0.00194,37.64137
13.60000,0.67993,3177.97661,0.00000,0.00196,37.97433
13.70000,0.68507,3206.08430,0.00000,0.00198,38.31019
13.80000,0.68991,3232.91011,0.00000,0.00200,38.63074
13.90000,0.69505,3259.60703,0.00000,0.00202,38.94975
14.00000,0.70002,3286.34456,0.00000,0.00203,39.26924
14.10000,0.70504,3313.39017,0.00000,0.00205,39.59241
14.20000,0.70994,3340.53002,0.00000,0.00207,39.91671
