Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00000,-0.69650,0.00000,0.00000,-0.00841
0.10000,0.00173,2.36336,0.00000,0.00000,0.02853
0.20000,0.00753,3.51215,0.00000,0.00001,0.04239
0.30000,0.01369,5.85436,0.00000,0.00001,0.07066
0.40000,0.01955,6.11798,0.00000,0.00001,0.07385
0.50000,0.02469,6.25290,0.00000,0.00002,0.07548
0.60000,0.03001,8.81186,0.00000,0.00002,0.10636
0.70000,0.03498,9.43893,0.00000,0.00002,0.11393
0.80000,0.04012,9.69377,0.00000,0.00002,0.11701
0.90000,0.04496,10.05166,0.00000,0.00002,0.12133
1.00000,0.05004,11.03068,0.00000,0.00002,0.13315
1.10000,0.05495,11.34303,0.00000,0.00002,0.13692
1.20000,0.06009,12.44408,0.00000,0.00003,0.15021
1.30000,0.06493,13.19230,0.00000,0.00003,0.15924
1.40000,0.07001,14.39216,0.00000,0.00003,0.17372
1.50000,0.07498,15.81796,0.00000,0.00003,0.19093
1.60000,0.08012,18.70244,0.00000,0.00003,0.22575
1.70000,0.08502,19.63829,0.00000,0.00003,0.23704
1.80000,0.09004,20.51275,0.00000,0.00003,0.24760
1.90000,0.09501,21.85676,0.00000,0.00004,0.26382
2.00000,0.10003,23.71119,0.00000,0.00003,0.28621
2.10000,0.10505,25.26170,0.00000,0.00004,0.30492
2.20000,0.11001,26.85798,0.00000,0.00003,0.32419
2.30000,0.11503,28.74428,0.00000,0.00003,0.34696
2.40000,0.11988,30.39728,0.00000,0.00003,0.36691
2.50000,0.12508,35.56196,0.00000,0.00003,0.42925
2.60000,0.12998,40.71058,0.00000,0.00003,0.49140
2.70000,0.13506,47.03303,0.00000,0.00003,0.56771
2.80000,0.13991,53.56278,0.00000,0.00004,0.64653
2.90000,0.14505,62.13913,0.00000,0.00004,0.75005
3.00000,0.14995,70.26521,0.00000,0.00005,0.84813
3.10000,0.15515,85.82589,0.00000,0.00005,1.03596
3.20000,0.15994,99.68862,0.00000,0.00006,1.20329
3.30000,0.16508,115.47348,0.00000,0.00006,1.39382
3.40000,0.16992,131.34581,0.00000,0.00007,1.58541
3.50000,0.17506,147.06312,0.00000,0.00008,1.77512
3.60000,0.17997,163.78755,0.00000,0.00009,1.97699
3.70000,0.18499,184.89676,0.00000,0.00010,2.23179
3.80000,0.18995,207.38158,0.00000,0.00011,2.50319
3.90000,0.19503,230.32227,0.00000,0.00012,2.78010
4.00000,0.20000,254.21614,0.00000,0.00013,3.06851
4.10000,0.20502,277.14123,0.00000,0.00014,3.34523
