Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00006,0.19432,0.00000,0.00000,0.00241
0.10000,0.00179,3.35367,0.00000,0.00000,0.04152
0.20000,0.00771,7.91442,0.00000,0.00001,0.09798
0.30000,0.01369,7.87724,0.00000,0.00001,0.09752
0.40000,0.01949,9.35750,0.00000,0.00001,0.11585
0.50000,0.02475,9.58189,0.00000,0.00001,0.11863
0.60000,0.03001,10.46262,0.00000,0.00001,0.12953
0.70000,0.03498,10.78553,0.00000,0.00001,0.13353
0.80000,0.04006,11.77210,0.00000,0.00001,0.14574
0.90000,0.04496,13.41369,0.00000,0.00001,0.16607
1.00000,0.05004,14.38810,0.00000,0.00001,0.17813
1.10000,0.05495,15.83772,0.00000,0.00001,0.19608
1.20000,0.06009,16.75196,0.00000,0.00002,0.20740
1.30000,0.06487,16.89069,0.00000,0.00001,0.20912
1.40000,0.07001,17.21562,0.00000,0.00001,0.21314
1.50000,0.07492,17.61341,0.00000,0.00001,0.21806
1.60000,0.08012,19.15601,0.00000,0.00001,0.23716
1.70000,0.08496,20.30932,0.00000,0.00001,0.25144
1.80000,0.09004,20.23083,0.00000,0.00001,0.25047
1.90000,0.09495,21.28552,0.00000,0.00001,0.26353
2.00000,0.10009,22.92778,0.00000,0.00001,0.28386
2.10000,0.10505,24.46530,0.00000,0.00001,0.30289
2.20000,0.11007,26.31976,0.00000,0.00001,0.32585
2.30000,0.11498,28.64331,0.00000,0.00000,0.35462
2.40000,0.11994,31.84415,0.00000,0.00000,0.39425
2.50000,0.12502,33.71907,0.00000,0.00000,0.41746
2.60000,0.13004,36.63292,0.00000,0.00000,0.45353
2.70000,0.13506,40.02594,0.00000,0.00000,0.49554
2.80000,0.13997,47.50202,0.00000,-0.00001,0.58810
2.90000,0.14505,51.75073,0.00000,-0.00001,0.64070
3.00000,0.14995,55.92963,0.00000,-0.00001,0.69244
3.10000,0.15515,59.50277,0.00000,-0.00001,0.73668
3.20000,0.15994,65.73644,0.00000,-0.00001,0.81385
3.30000,0.16508,75.03584,0.00000,-0.00001,0.92898
3.40000,0.16992,91.97210,0.00000,-0.00001,1.13866
3.50000,0.17512,116.31801,0.00000,-0.00001,1.44008
3.60000,0.17991,138.92677,0.00000,-0.00002,1.71999
3.70000,0.18505,166.99847,0.00000,-0.00002,2.06753
3.80000,0.18995,198.78475,0.00000,-0.00002,2.46106
3.90000,0.19509,234.19738,0.00000,-0.00001,2.89949
4.00000,0.20000,268.58265,0.00000,-0.00002,3.32519
4.10000,0.20502,305.03445,0.00000,-0.00002,3.77649
4.20000,0.20998,340.21789,0.00000,-0.00002,4.21208
4.30000,0.21500,374.89324,0.00000,-0.00002,4.64138
4.40000,0.22003,412.76799,0.00000,-0.00003,5.11029
4.50000,0.22505,450.11682,0.00000,-0.00003,5.57268
4.60000,0.23001,492.58848,0.00000,-0.00002,6.09851
4.70000,0.23497,533.39079,0.00000,-0.00003,6.60366
4.80000,0.24005,581.60410,0.00000,-0.00003,7.20057
4.90000,0.24502,627.26121,0.00000,-0.00003,7.76582
5.00000,0.25010,678.25848,0.00000,-0.00002,8.39720
5.10000,0.25500,725.99016,0.00000,-0.00002,8.98814
5.20000,0.26008,780.33279,0.00000,-0.00002,9.66093
5.30000,0.26499,831.87688,0.00000,-0.00002,10.29907
5.40000,0.27007,888.59145,0.00000,-0.00002,11.00123
5.50000,0.27497,946.39855,0.00000,-0.00001,11.71691
5.60000,0.28005,1007.19491,0.00000,-0.00001,12.46960
5.70000,0.28490,1067.96604,0.00000,0.00000,13.22198
5.80000,0.29010,1134.71635,0.00000,0.00001,14.04839
5.90000,0.29500,1196.19099,0.00000,0.00001,14.80948
6.00000,0.30008,1261.62497,0.00000,0.00002,15.61958
6.10000,0.30493,1326.34891,0.00000,0.00003,16.42090
6.20000,0.31001,1395.89449,0.00000,0.00004,17.28191
6.30000,0.31491,1466.06266,0.00000,0.00005,18.15063
6.40000,0.32005,1539.15007,0.00000,0.00006,19.05549
6.50000,0.32490,1613.13321,0.00000,0.00007,19.97144
6.60000,0.32998,1690.61776,0.00000,0.00008,20.93074
6.70000,0.33488,1769.37748,0.00000,0.00010,21.90583
6.80000,0.33996,1846.42617,0.00000,0.00011,22.85973
6.90000,0.34499,1928.53007,0.00000,0.00013,23.87622
7.00000,0.35001,2010.06550,0.00000,0.00014,24.88567
7.10000,0.35497,2092.57994,0.00000,0.00016,25.90724
7.20000,0.35993,2163.56069,0.00000,0.00017,26.78602
7.30000,0.36501,2242.51617,0.00000,0.00019,27.76353
7.40000,0.36992,2319.90442,0.00000,0.00021,28.72164
7.50000,0.37506,2402.37880,0.00000,0.00022,29.74272
7.60000,0.37984,2471.32201,0.00000,0.00024,30.59627
7.70000,0.38504,2553.50918,0.00000,0.00026,31.61379
7.80000,0.38989,2630.12405,0.00000,0.00027,32.56232
7.90000,0.39503,2709.37365,0.00000,0.00029,33.54348
8.00000,0.39987,2787.11822,0.00000,0.00030,34.50599
8.10000,0.40501,2866.05675,0.00000,0.00031,35.48330
8.20000,0.40992,2943.69049,0.00000,0.00033,36.44444
8.30000,0.41506,3023.37091,0.00000,0.00035,37.43093
8.40000,0.41984,3098.57521,0.00000,0.00037,38.36200
8.50000,0.42498,3179.90519,0.00000,0.00038,39.36890
8.60000,0.42989,3257.90234,0.00000,0.00040,40.33455
8.70000,0.43503,3335.01250,0.00000,0.00041,41.28922
8.80000,0.43993,3412.18561,0.00000,0.00043,42.24466
8.90000,0.44501,3489.34941,0.00000,0.00045,43.19999
9.00000,0.44992,3567.51047,0.00000,0.00046,44.16766
9.10000,0.45494,3643.08693,0.00000,0.00048,45.10334
9.20000,0.45996,3720.85571,0.00000,0.00050,46.06616
9.30000,0.46504,3796.16991,0.00000,0.00051,46.99859
9.40000,0.46995,3873.58814,0.00000,0.00053,47.95707
9.50000,0.47497,3945.85691,0.00000,0.00054,48.85179
9.60000,0.47999,4023.02742,0.00000,0.00056,49.80720
9.70000,0.48501,4094.69530,0.00000,0.00057,50.69449
9.80000,0.49003,4171.83042,0.00000,0.00059,51.64946
9.90000,0.49494,4242.93876,0.00000,0.00060,52.52982
10.00000,0.50002,4319.55084,0.00000,0.00062,53.47832
10.10000,0.50486,4389.02564,0.00000,0.00063,54.33845
10.20000,0.51006,4466.50758,0.00000,0.00065,55.29772
10.30000,0.51491,4536.44991,0.00000,0.00066,56.16364
10.40000,0.52005,4613.90764,0.00000,0.00068,57.12261
10.50000,0.52489,4682.61056,0.00000,0.00069,57.97319
10.60000,0.53003,4757.59842,0.00000,0.00071,58.90158
10.70000,0.53488,4827.50162,0.00000,0.00072,59.76702
10.80000,0.54002,4902.02233,0.00000,0.00074,60.68962
10.90000,0.54486,4971.55972,0.00000,0.00075,61.55053
11.00000,0.55000,5043.92907,0.00000,0.00077,62.44650
11.10000,0.55491,5113.05556,0.00000,0.00079,63.30233
11.20000,0.55999,5183.69973,0.00000,0.00080,64.17694
11.30000,0.56489,5254.29957,0.00000,0.00082,65.05100
11.40000,0.56997,5323.72072,0.00000,0.00083,65.91047
11.50000,0.57494,5394.26021,0.00000,0.00085,66.78379
11.60000,0.58002,5461.08223,0.00000,0.00086,67.61108
11.70000,0.58498,5531.13520,0.00000,0.00087,68.47837
11.80000,0.58994,5595.79097,0.00000,0.00089,69.27885
11.90000,0.59497,5667.28339,0.00000,0.00090,70.16396
12.00000,0.59987,5730.05639,0.00000,0.00092,70.94112
12.10000,0.60501,5798.74739,0.00000,0.00093,71.79155
12.20000,0.60985,5863.01722,0.00000,0.00094,72.58725
12.30000,0.61493,5931.96563,0.00000,0.00095,73.44087
12.40000,0.61984,5994.76136,0.00000,0.00097,74.21831
12.50000,0.62504,6061.80020,0.00000,0.00098,75.04829
12.60000,0.62994,6120.25633,0.00000,0.00099,75.77200
12.70000,0.63508,6181.86779,0.00000,0.00101,76.53479
12.80000,0.63987,6239.86721,0.00000,0.00102,77.25285
12.90000,0.64501,6298.67837,0.00000,0.00103,77.98096
13.00000,0.64991,6350.40402,0.00000,0.00104,78.62135
13.10000,0.65499,6403.72634,0.00000,0.00105,79.28151
13.20000,0.65984,6456.35128,0.00000,0.00106,79.93304
13.30000,0.66492,6510.74573,0.00000,0.00107,80.60647
13.40000,0.66982,6563.79461,0.00000,0.00108,81.26324
13.50000,0.67496,6619.05780,0.00000,0.00110,81.94743
13.60000,0.67993,6674.03638,0.00000,0.00110,82.62809
13.70000,0.68501,6727.82883,0.00000,0.00112,83.29407
13.80000,0.68991,6781.19212,0.00000,0.00113,83.95474
13.90000,0.69505,6836.05894,0.00000,0.00114,84.63402
14.00000,0.70002,6889.54070,0.00000,0.00115,85.29615
14.10000,0.70504,6943.75336,0.00000,0.00116,85.96733
14.20000,0.70994,6997.61137,0.00000,0.00117,86.63412
14.30000,0.71496,7050.22886,0.00000,0.00118,87.28556
14.40000,0.71999,7106.29225,0.00000,0.00119,87.97965
14.50000,0.72501,7156.10161,0.00000,0.00120,88.59632
14.60000,0.73009,7214.21391,0.00000,0.00122,89.31578
14.70000,0.73499,7265.78981,0.00000,0.00122,89.95431
14.80000,0.74007,7320.84364,0.00000,0.00123,90.63591
14.90000,0.74498,7371.89129,0.00000,0.00124,91.26791
15.00000,0.75006,7427.08370,0.00000,0.00126,91.95122
15.10000,0.75484,7476.85805,0.00000,0.00127,92.56745
15.20000,0.76004,7535.10743,0.00000,0.00128,93.28861
15.30000,0.76483,7584.27903,0.00000,0.00129,93.89738
15.40000,0.77009,7640.01384,0.00000,0.00130,94.58740
15.50000,0.77487,7691.08385,0.00000,0.00131,95.21968
15.60000,0.78001,7746.14960,0.00000,0.00132,95.90142
15.70000,0.78486,7797.76424,0.00000,0.00133,96.54044
15.80000,0.79006,7852.14454,0.00000,0.00134,97.21369
15.90000,0.79496,7904.64878,0.00000,0.00135,97.86372
16.00000,0.79998,7957.04946,0.00000,0.00136,98.51247
16.10000,0.80489,8009.26387,0.00000,0.00137,99.15891
16.20000,0.80997,8061.16760,0.00000,0.00138,99.80151
16.30000,0.81493,8113.39840,0.00000,0.00139,100.44816
16.40000,0.82001,8163.06248,0.00000,0.00140,101.06302
16.50000,0.82498,8213.36508,0.00000,0.00141,101.68580
16.60000,0.82994,8261.98459,0.00000,0.00142,102.28773
16.70000,0.83496,8312.40565,0.00000,0.00144,102.91197
16.80000,0.83992,8356.41474,0.00000,0.00144,103.45683
16.90000,0.84500,8406.65326,0.00000,0.00145,104.07881
17.00000,0.84991,8449.69451,0.00000,0.00146,104.61168
17.10000,0.85499,8500.82561,0.00000,0.00147,105.24471
17.20000,0.85989,8545.52090,0.00000,0.00148,105.79806
17.30000,0.86509,8595.77209,0.00000,0.00149,106.42020
17.40000,0.86994,8638.59504,0.00000,0.00150,106.95037
17.50000,0.87502,8688.82984,0.00000,0.00151,107.57230
17.60000,0.87986,8733.96397,0.00000,0.00152,108.13108
17.70000,0.88506,8785.76711,0.00000,0.00153,108.77243
17.80000,0.88991,8828.93428,0.00000,0.00154,109.30687
17.90000,0.89505,8877.44650,0.00000,0.00155,109.90747
18.00000,0.89989,8922.80489,0.00000,0.00156,110.46903
18.10000,0.90503,8973.12090,0.00000,0.00157,111.09197
18.20000,0.91000,9019.19529,0.00000,0.00158,111.66240
18.30000,0.91502,9066.58992,0.00000,0.00159,112.24917
18.40000,0.91992,9113.93091,0.00000,0.00160,112.83528
