Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00006,1.49040,0.00000,0.00000,0.01847
0.10000,0.00185,5.00303,0.00000,0.00000,0.06201
0.20000,0.00753,24.44647,0.00000,0.00000,0.30302
0.30000,0.01369,35.60772,0.00000,0.00001,0.44136
0.40000,0.01931,41.75428,0.00000,0.00001,0.51755
0.50000,0.02475,47.71010,0.00000,0.00001,0.59137
0.60000,0.02983,52.24008,0.00000,0.00001,0.64752
0.70000,0.03504,56.22194,0.00000,0.00001,0.69688
0.80000,0.04000,59.97478,0.00000,0.00001,0.74340
0.90000,0.04496,66.01620,0.00000,0.00001,0.81828
1.00000,0.04998,71.37200,0.00000,0.00001,0.88467
1.10000,0.05501,77.30182,0.00000,0.00001,0.95817
1.20000,0.06003,81.65603,0.00000,0.00001,1.01214
1.30000,0.06505,86.23621,0.00000,0.00001,1.06891
1.40000,0.07001,91.92971,0.00000,0.00001,1.13948
1.50000,0.07498,97.12870,0.00000,0.00001,1.20393
1.60000,0.08006,102.95692,0.00000,0.00000,1.27617
1.70000,0.08502,108.00113,0.00000,0.00000,1.33869
1.80000,0.09010,115.02533,0.00000,0.00000,1.42576
1.90000,0.09495,121.02528,0.00000,0.00000,1.50013
2.00000,0.10009,128.34460,0.00000,-0.00001,1.59085
2.10000,0.10499,135.23762,0.00000,-0.00001,1.67629
2.20000,0.11013,142.17384,0.00000,-0.00001,1.76227
2.30000,0.11492,148.32907,0.00000,-0.00001,1.83856
2.40000,0.12006,158.43598,0.00000,-0.00001,1.96384
2.50000,0.12490,166.47025,0.00000,-0.00001,2.06343
2.60000,0.13010,175.86328,0.00000,-0.00002,2.17985
2.70000,0.13494,184.36478,0.00000,-0.00002,2.28523
2.80000,0.14009,194.48320,0.00000,-0.00002,2.41065
2.90000,0.14493,203.68739,0.00000,-0.00002,2.52474
3.00000,0.15001,214.85551,0.00000,-0.00002,2.66317
3.10000,0.15497,224.90884,0.00000,-0.00003,2.78778
3.20000,0.16006,236.47274,0.00000,-0.00003,2.93112
3.30000,0.16496,247.91018,0.00000,-0.00003,3.07289
3.40000,0.16998,259.14931,0.00000,-0.00003,3.21220
3.50000,0.17500,272.09637,0.00000,-0.00003,3.37268
3.60000,0.18003,284.40100,0.00000,-0.00004,3.52520
3.70000,0.18505,298.78886,0.00000,-0.00004,3.70354
3.80000,0.18995,311.24703,0.00000,-0.00004,3.85796
3.90000,0.19503,326.58777,0.00000,-0.00004,4.04811
4.00000,0.19994,341.99529,0.00000,-0.00004,4.23909
4.10000,0.20508,360.07757,0.00000,-0.00004,4.46322
4.20000,0.20992,376.94692,0.00000,-0.00005,4.67232
4.30000,0.21506,395.82085,0.00000,-0.00005,4.90627
4.40000,0.21985,413.06815,0.00000,-0.00005,5.12005
4.50000,0.22505,433.70584,0.00000,-0.00005,5.37586
4.60000,0.22995,453.36271,0.00000,-0.00005,5.61951
4.70000,0.23503,476.96549,0.00000,-0.00006,5.91207
4.80000,0.23988,499.79887,0.00000,-0.00006,6.19509
4.90000,0.24502,524.60642,0.00000,-0.00006,6.50258
5.00000,0.24998,550.57076,0.00000,-0.00007,6.82442
5.10000,0.25506,579.02955,0.00000,-0.00006,7.17717
5.20000,0.25996,607.30004,0.00000,-0.00007,7.52759
5.30000,0.26499,637.75158,0.00000,-0.00007,7.90504
