Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00006,1.14527,0.00000,0.00000,0.01415
0.10000,0.00185,1.95861,0.00000,0.00000,0.02419
0.20000,0.00759,5.16150,0.00000,0.00000,0.06375
0.30000,0.01375,10.44137,0.00000,0.00000,0.12897
0.40000,0.01937,14.78002,0.00000,0.00000,0.18255
0.50000,0.02481,18.12313,0.00000,0.00000,0.22385
0.60000,0.02983,21.99118,0.00000,-0.00001,0.27162
0.70000,0.03504,26.10330,0.00000,-0.00001,0.32241
0.80000,0.04000,31.74463,0.00000,-0.00001,0.39209
0.90000,0.04502,37.49566,0.00000,-0.00001,0.46313
1.00000,0.04998,43.92870,0.00000,-0.00002,0.54258
1.10000,0.05501,49.86284,0.00000,-0.00002,0.61588
1.20000,0.06003,53.45067,0.00000,-0.00003,0.66019
1.30000,0.06505,55.66521,0.00000,-0.00003,0.68755
1.40000,0.07001,57.67085,0.00000,-0.00003,0.71232
1.50000,0.07498,61.84940,0.00000,-0.00004,0.76393
1.60000,0.08006,63.25030,0.00000,-0.00004,0.78123
1.70000,0.08502,64.53551,0.00000,-0.00005,0.79711
1.80000,0.09010,64.95106,0.00000,-0.00005,0.80224
1.90000,0.09495,65.66750,0.00000,-0.00005,0.81109
2.00000,0.10009,65.94253,0.00000,-0.00005,0.81449
2.10000,0.10499,67.20058,0.00000,-0.00006,0.83002
2.20000,0.11013,69.49374,0.00000,-0.00005,0.85835
2.30000,0.11492,70.97406,0.00000,-0.00005,0.87663
2.40000,0.12000,74.24094,0.00000,-0.00005,0.91698
2.50000,0.12484,76.27623,0.00000,-0.00005,0.94212
2.60000,0.13010,78.06183,0.00000,-0.00005,0.96418
2.70000,0.13500,79.59475,0.00000,-0.00005,0.98311
2.80000,0.14009,81.76931,0.00000,-0.00005,1.00997
2.90000,0.14493,84.65799,0.00000,-0.00005,1.04565
3.00000,0.15001,88.40234,0.00000,-0.00005,1.09190
3.10000,0.15497,91.93011,0.00000,-0.00005,1.13547
3.20000,0.16006,96.04250,0.00000,-0.00006,1.18626
3.30000,0.16496,100.10423,0.00000,-0.00006,1.23643
3.40000,0.16998,107.30197,0.00000,-0.00006,1.32533
3.50000,0.17500,113.75796,0.00000,-0.00006,1.40507
3.60000,0.18003,121.59126,0.00000,-0.00006,1.50183
3.70000,0.18505,129.10822,0.00000,-0.00006,1.59467
3.80000,0.18995,137.10164,0.00000,-0.00006,1.69340
3.90000,0.19503,147.00770,0.00000,-0.00006,1.81576
4.00000,0.19994,157.61171,0.00000,-0.00007,1.94673
4.10000,0.20508,170.18552,0.00000,-0.00007,2.10204
4.20000,0.20992,181.54070,0.00000,-0.00007,2.24229
4.30000,0.21506,193.70011,0.00000,-0.00007,2.39248
4.40000,0.21985,207.20258,0.00000,-0.00007,2.55925
4.50000,0.22505,222.21648,0.00000,-0.00007,2.74469
4.60000,0.22995,243.40341,0.00000,-0.00007,3.00638
4.70000,0.23503,264.60518,0.00000,-0.00008,3.26826
4.80000,0.23988,286.38877,0.00000,-0.00008,3.53731
4.90000,0.24502,309.85563,0.00000,-0.00008,3.82716
5.00000,0.24998,333.55975,0.00000,-0.00008,4.11994
5.10000,0.25506,360.24712,0.00000,-0.00008,4.44957
5.20000,0.25996,389.11412,0.00000,-0.00008,4.80612
5.30000,0.26499,419.18014,0.00000,-0.00008,5.17748
5.40000,0.27001,449.02768,0.00000,-0.00007,5.54614
5.50000,0.27503,478.04005,0.00000,-0.00007,5.90448
5.60000,0.27999,509.56174,0.00000,-0.00007,6.29382
5.70000,0.28502,540.28165,0.00000,-0.00006,6.67326
5.80000,0.28998,571.52756,0.00000,-0.00006,7.05919
5.90000,0.29500,601.90619,0.00000,-0.00006,7.43441
6.00000,0.30008,633.85279,0.00000,-0.00006,7.82900
6.10000,0.30505,663.09576,0.00000,-0.00006,8.19019
6.20000,0.31007,695.00110,0.00000,-0.00006,8.58427
6.30000,0.31491,724.42377,0.00000,-0.00005,8.94768
6.40000,0.32005,756.27351,0.00000,-0.00005,9.34107
6.50000,0.32502,786.36799,0.00000,-0.00005,9.71278
6.60000,0.33010,818.66514,0.00000,-0.00004,10.11170
6.70000,0.33488,847.80967,0.00000,-0.00004,10.47167
6.80000,0.34008,878.97517,0.00000,-0.00004,10.85661
6.90000,0.34493,908.50722,0.00000,-0.00003,11.22138
7.00000,0.35013,939.78131,0.00000,-0.00003,11.60766
7.10000,0.35497,969.58438,0.00000,-0.00003,11.97577
7.20000,0.36005,1001.34341,0.00000,-0.00003,12.36804
7.30000,0.36490,1030.18275,0.00000,-0.00003,12.72424
7.40000,0.37010,1060.79280,0.00000,-0.00002,13.10232
7.50000,0.37494,1089.10706,0.00000,-0.00002,13.45204
7.60000,0.38002,1120.61873,0.00000,-0.00001,13.84126
7.70000,0.38486,1150.77756,0.00000,-0.00001,14.21376
7.80000,0.38995,1180.34370,0.00000,0.00000,14.57895
7.90000,0.39497,1209.47743,0.00000,-0.00001,14.93879
8.00000,0.39993,1237.36989,0.00000,0.00000,15.28330
8.10000,0.40495,1268.80445,0.00000,0.00000,15.67157
8.20000,0.40992,1296.95153,0.00000,0.00001,16.01922
8.30000,0.41506,1329.43913,0.00000,0.00002,16.42049
8.40000,0.42002,1358.90804,0.00000,0.00002,16.78448
8.50000,0.42510,1391.98666,0.00000,0.00002,17.19304
8.60000,0.42989,1421.87625,0.00000,0.00003,17.56222
8.70000,0.43503,1454.50998,0.00000,0.00004,17.96530
8.80000,0.43987,1484.10369,0.00000,0.00004,18.33082
8.90000,0.44507,1517.19553,0.00000,0.00005,18.73955
9.00000,0.44992,1547.35548,0.00000,0.00005,19.11207
9.10000,0.45500,1580.18116,0.00000,0.00006,19.51752
9.20000,0.45984,1611.50098,0.00000,0.00006,19.90436
9.30000,0.46510,1643.58467,0.00000,0.00006,20.30064
9.40000,0.46995,1673.11858,0.00000,0.00007,20.66543
9.50000,0.47509,1705.66253,0.00000,0.00008,21.06739
9.60000,0.47993,1734.37838,0.00000,0.00009,21.42208
9.70000,0.48501,1762.62222,0.00000,0.00009,21.77093
9.80000,0.48997,1792.37276,0.00000,0.00009,22.13839
9.90000,0.49500,1822.37942,0.00000,0.00009,22.50902
10.00000,0.49996,1852.33224,0.00000,0.00010,22.87898
10.10000,0.50498,1881.78308,0.00000,0.00010,23.24274
10.20000,0.50994,1908.25630,0.00000,0.00011,23.56972
10.30000,0.51503,1937.61494,0.00000,0.00012,23.93234
10.40000,0.51999,1967.61470,0.00000,0.00012,24.30288
10.50000,0.52501,1994.35651,0.00000,0.00013,24.63318
10.60000,0.53003,2023.29680,0.00000,0.00013,24.99064
10.70000,0.53500,2049.61821,0.00000,0.00014,25.31574
10.80000,0.54008,2078.21336,0.00000,0.00015,25.66893
10.90000,0.54498,2105.01794,0.00000,0.00014,26.00001
11.00000,0.55000,2133.99809,0.00000,0.00015,26.35796
11.10000,0.55497,2161.11131,0.00000,0.00016,26.69284
11.20000,0.56011,2188.83250,0.00000,0.00017,27.03524
11.30000,0.56495,2214.49062,0.00000,0.00017,27.35215
11.40000,0.57009,2243.66132,0.00000,0.00018,27.71245
11.50000,0.57494,2270.44672,0.00000,0.00018,28.04329
11.60000,0.58008,2300.61300,0.00000,0.00019,28.41589
11.70000,0.58498,2327.24883,0.00000,0.00019,28.74488
11.80000,0.59006,2356.04141,0.00000,0.00019,29.10051
11.90000,0.59491,2383.08664,0.00000,0.00020,29.43456
12.00000,0.59999,2413.78099,0.00000,0.00020,29.81368
12.10000,0.60483,2440.63772,0.00000,0.00021,30.14540
12.20000,0.61009,2470.68889,0.00000,0.00022,30.51657
12.30000,0.61493,2497.74810,0.00000,0.00022,30.85079
12.40000,0.62002,2528.63299,0.00000,0.00022,31.23227
12.50000,0.62492,2556.74459,0.00000,0.00022,31.57949
12.60000,0.63006,2587.56950,0.00000,0.00024,31.96022
12.70000,0.63502,2616.80931,0.00000,0.00024,32.32137
12.80000,0.63999,2646.37060,0.00000,0.00024,32.68650
12.90000,0.64495,2677.10462,0.00000,0.00025,33.06611
13.00000,0.64991,2705.39224,0.00000,0.00026,33.41550
13.10000,0.65499,2737.16990,0.00000,0.00026,33.80800
13.20000,0.65996,2765.29975,0.00000,0.00027,34.15544
13.30000,0.66504,2798.19909,0.00000,0.00027,34.56180
13.40000,0.66988,2828.32868,0.00000,0.00028,34.93394
13.50000,0.67502,2863.71447,0.00000,0.00028,35.37101
13.60000,0.67993,2894.29072,0.00000,0.00029,35.74867
13.70000,0.68513,2926.76352,0.00000,0.00029,36.14975
13.80000,0.68991,2959.02286,0.00000,0.00029,36.54820
13.90000,0.69505,2991.85775,0.00000,0.00030,36.95376
14.00000,0.69990,3023.22377,0.00000,0.00030,37.34118
14.10000,0.70510,3057.07864,0.00000,0.00031,37.75933
14.20000,0.70994,3088.99861,0.00000,0.00032,38.15359
14.30000,0.71502,3123.59631,0.00000,0.00033,38.58092
14.40000,0.71993,3154.42979,0.00000,0.00034,38.96176
