Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00000,-0.37881,0.00000,0.00000,-0.00465
0.10000,0.00173,1.80256,0.00000,0.00000,0.02213
0.20000,0.00741,2.86106,0.00000,0.00000,0.03513
0.30000,0.01363,4.10222,0.00000,0.00000,0.05037
0.40000,0.01937,6.39585,0.00000,0.00000,0.07853
0.50000,0.02469,9.23022,0.00000,0.00000,0.11334
0.60000,0.02995,10.21918,0.00000,0.00000,0.12548
0.70000,0.03498,12.83314,0.00000,0.00000,0.15758
0.80000,0.04000,13.72924,0.00000,0.00000,0.16858
0.90000,0.04496,15.67605,0.00000,0.00000,0.19249
1.00000,0.04998,16.94437,0.00000,0.00000,0.20806
1.10000,0.05507,18.38309,0.00000,0.00000,0.22573
1.20000,0.05997,19.80611,0.00000,0.00000,0.24320
1.30000,0.06499,22.47821,0.00000,0.00001,0.27601
1.40000,0.06989,25.90944,0.00000,0.00001,0.31814
1.50000,0.07504,29.30714,0.00000,0.00001,0.35986
1.60000,0.07994,32.96802,0.00000,0.00001,0.40481
1.70000,0.08502,38.19042,0.00000,0.00001,0.46894
1.80000,0.08986,41.63318,0.00000,0.00002,0.51121
1.90000,0.09513,44.72337,0.00000,0.00002,0.54916
2.00000,0.09997,48.20233,0.00000,0.00002,0.59188
2.10000,0.10511,51.16523,0.00000,0.00002,0.62826
2.20000,0.10989,53.57835,0.00000,0.00001,0.65789
2.30000,0.11509,57.77610,0.00000,0.00002,0.70943
2.40000,0.11994,62.16883,0.00000,0.00002,0.76337
2.50000,0.12502,64.72416,0.00000,0.00001,0.79475
2.60000,0.12998,69.10755,0.00000,0.00002,0.84857
2.70000,0.13500,74.44752,0.00000,0.00002,0.91414
2.80000,0.13997,80.87797,0.00000,0.00002,0.99310
2.90000,0.14499,88.23833,0.00000,0.00002,1.08348
3.00000,0.15001,97.90540,0.00000,0.00002,1.20218
3.10000,0.15503,109.80438,0.00000,0.00003,1.34829
3.20000,0.16000,121.02578,0.00000,0.00003,1.48607
3.30000,0.16496,132.50810,0.00000,0.00003,1.62706
3.40000,0.17004,146.59147,0.00000,0.00004,1.79999
3.50000,0.17500,159.32429,0.00000,0.00004,1.95634
3.60000,0.18003,175.86576,0.00000,0.00005,2.15945
3.70000,0.18493,193.09958,0.00000,0.00005,2.37107
3.80000,0.19007,214.76878,0.00000,0.00006,2.63714
3.90000,0.19497,237.60698,0.00000,0.00006,2.91757
4.00000,0.20012,261.85170,0.00000,0.00006,3.21527
4.10000,0.20496,285.96290,0.00000,0.00007,3.51133
4.20000,0.21010,311.69776,0.00000,0.00008,3.82733
4.30000,0.21494,336.62673,0.00000,0.00008,4.13343
4.40000,0.22014,363.94752,0.00000,0.00009,4.46890
4.50000,0.22493,390.26304,0.00000,0.00010,4.79203
4.60000,0.23007,422.06328,0.00000,0.00011,5.18251
4.70000,0.23491,453.53970,0.00000,0.00012,5.56900
4.80000,0.24005,488.37010,0.00000,0.00013,5.99669
4.90000,0.24496,522.75369,0.00000,0.00014,6.41888
5.00000,0.24998,559.75863,0.00000,0.00015,6.87326
5.10000,0.25494,598.48167,0.00000,0.00016,7.34874
5.20000,0.26002,637.87955,0.00000,0.00017,7.83251
5.30000,0.26499,679.70832,0.00000,0.00019,8.34612
5.40000,0.27007,721.74813,0.00000,0.00020,8.86233
5.50000,0.27497,766.12518,0.00000,0.00021,9.40723
5.60000,0.27999,808.53421,0.00000,0.00022,9.92797
5.70000,0.28502,855.91730,0.00000,0.00023,10.50979
5.80000,0.28998,899.58860,0.00000,0.00025,11.04603
5.90000,0.29506,948.12093,0.00000,0.00026,11.64196
6.00000,0.29990,995.05289,0.00000,0.00026,12.21823
6.10000,0.30499,1048.92589,0.00000,0.00028,12.87974
6.20000,0.30989,1096.99629,0.00000,0.00029,13.46999
6.30000,0.31509,1148.91520,0.00000,0.00030,14.10750
6.40000,0.31993,1195.72338,0.00000,0.00032,14.68226
6.50000,0.32502,1247.51907,0.00000,0.00032,15.31826
6.60000,0.32986,1298.36313,0.00000,0.00034,15.94257
6.70000,0.33506,1352.96350,0.00000,0.00035,16.61301
