Time,load,ext
sec,lbs,in
32.90000033,2254.0718,0.029531498
32.90999866,2256.5146,0.02953937
32.92000079,2254.886,0.029547244
32.92999911,2257.3289,0.02955512
32.94000125,2256.5146,0.029562993
32.94999957,2258.1436,0.02956693
32.96000171,2259.772,0.029574804
32.97000003,2258.1436,0.029582677
32.97999835,2261.4006,0.029590553
32.99000049,2260.5862,0.029598426
32.99999881,2261.4006,0.029606301
33.01000094,2263.0293,0.029618112
33.01999927,2262.2148,0.029625986
33.0300014,2265.4724,0.02963386
33.03999972,2265.4724,0.029645668
33.05000186,2265.4724,0.029653542
33.06000018,2267.9155,0.029665353
33.0699985,2267.101,0.029673228
33.08000064,2269.544,0.029681101
33.08999896,2269.544,0.029692912
33.1000011,2270.3582,0.029700788
33.10999942,2271.9868,0.029708661
33.12000155,2271.1726,0.029716535
33.12999988,2273.6157,0.02972441
33.1399982,2273.6157,0.029732283
33.15000033,2274.43,0.029740157
33.15999866,2276.0586,0.029748032
33.17000079,2274.43,0.029755905
33.17999911,2277.6875,0.02976378
33.19000125,2276.873,0.029767716
33.19999957,2277.6875,0.029775592
33.21000171,2279.316,0.029783465
33.22000003,2278.5017,0.029791338
33.22999835,2280.1301,0.029799214
33.24000049,2280.1301,0.029807087
33.24999881,2280.9446,0.02981496
33.26000094,2283.3877,0.029822836
33.26999927,2282.5732,0.02983071
33.2800014,2285.0164,0.02984252
33.28999972,2284.202,0.029850395
33.30000186,2285.0164,0.029858269
33.31000018,2287.4595,0.02987008
33.3199985,2286.645,0.029877953
33.33000064,2289.902,0.029885828
33.33999896,2289.088,0.02989764
33.3500011,2289.902,0.029905513
33.35999942,2291.5308,0.029913386
33.37000155,2290.7166,0.029921262
33.37999988,2293.1597,0.029929135
33.3899982,2293.1597,0.029937008
33.40000033,2293.1597,0.029944884
33.40999866,2295.6025,0.029952755
33.42000079,2293.9739,0.029964566
33.42999911,2297.2314,0.029968504
33.44000125,2296.417,0.029980315
33.44999957,2297.2314,0.029988188
33.46000171,2299.674,0.029996062
33.47000003,2298.0457,0.030003937
33.47999835,2301.3027,0.03001181
33.49000049,2299.674,0.030019686
33.49999881,2302.1172,0.030027559
33.51000094,2303.7458,0.030035432
33.51999927,2302.1172,0.030043308
33.5300014,2304.5603,0.030055119
33.53999972,2303.7458,0.030062992
33.55000186,2305.3745,0.030070866
33.56000018,2306.189,0.03007874
33.5699985,2306.189,0.030086614
33.58000064,2308.632,0.03009449
33.58999896,2308.632,0.030102363
33.6000011,2309.446,0.030110236
33.60999942,2311.075,0.030122047
33.62000155,2310.2605,0.030129923
33.62999988,2312.7036,0.030137796
33.6399982,2312.7036,0.03014567
33.65000033,2313.5178,0.030153545
33.65999866,2315.1465,0.030165356
33.67000079,2314.3323,0.030173229
33.67999911,2316.7754,0.030181102
33.69000125,2315.961,0.030188978
33.69999957,2316.7754,0.030200789
33.71000171,2319.2183,0.030208662
33.72000003,2318.404,0.030220473
33.72999835,2320.847,0.030228348
33.74000049,2320.847,0.030236222
33.74999881,2322.4756,0.030244095
33.76000094,2324.1042,0.030251969
33.76999927,2322.4756,0.030259842
33.7800014,2324.1042,0.030267715
33.78999972,2324.1042,0.030271653
33.80000186,2324.9187,0.030279526
33.81000018,2326.5474,0.030287402
33.8199985,2325.733,0.030295275
33.83000064,2328.176,0.030303149
33.83999896,2328.176,0.030311024
33.8500011,2328.9902,0.030318897
33.85999942,2330.619,0.03032677
33.87000155,2329.8044,0.030334646
33.87999988,2332.2476,0.030346457
33.8899982,2332.2476,0.03035433
33.90000033,2333.0618,0.030366141
33.90999866,2335.505,0.030374017
33.92000079,2334.6907,0.030385828
33.92999911,2337.1335,0.030393701
33.94000125,2336.3193,0.030401574
33.94999957,2337.948,0.030413385
33.96000171,2339.5764,0.03042126
33.97000003,2339.5764,0.030429134
33.97999835,2342.0195,0.03043701
33.99000049,2341.205,0.030444883
33.99999881,2342.0195,0.030452756
34.01000094,2342.8337,0.030460631
34.01999927,2342.0195,0.030468505
34.0300014,2344.4626,0.030472443
34.03999972,2344.4626,0.030480316
34.05000186,2345.2769,0.03048819
34.06000018,2346.0913,0.030492127
34.0699985,2345.2769,0.0305
34.08000064,2347.72,0.030507876
34.08999896,2347.72,0.030515749
34.1000011,2347.72,0.030523624
34.10999942,2350.1628,0.030531498
34.12000155,2349.3486,0.030539371
34.12999988,2351.7915,0.03055118
34.1399982,2351.7915,0.030559054
34.15000033,2352.6057,0.030566929
34.15999866,2354.2346,0.03057874
34.17000079,2353.4202,0.030586613
34.17999911,2355.8633,0.030598424
34.19000125,2356.6775,0.0306063
34.19999957,2357.492,0.030614173
34.21000171,2359.1206,0.030625984
34.22000003,2358.3064,0.030633857
34.22999835,2360.749,0.030641733
34.24000049,2360.749,0.030649606
34.24999881,2360.749,0.03065748
34.26000094,2363.1921,0.030665355
34.26999927,2362.3777,0.030673228
34.2800014,2364.8208,0.030681103
34.28999972,2364.0066,0.030688977
34.30000186,2364.8208,0.03069685
34.31000018,2366.4495,0.030704726
34.3199985,2365.6353,0.030712599
34.33000064,2368.0784,0.030716537
34.33999896,2367.264,0.03072441
34.3500011,2368.8926,0.030732283
34.35999942,2370.521,0.030740159
34.37000155,2368.8926,0.030748032
34.37999988,2371.3354,0.030755905
34.3899982,2370.521,0.03076378
34.40000033,2372.1497,0.030775592
34.40999866,2373.7786,0.030783465
34.42000079,2372.964,0.03079134
34.42999911,2375.4072,0.030803151
34.44000125,2375.4072,0.030811025
34.44999957,2376.2214,0.030822836
34.46000171,2378.6646,0.03083071
34.47000003,2377.8503,0.030838585
34.47999835,2380.293,0.030850394
34.49000049,2379.479,0.030858267
34.49999881,2380.293,0.03086614
34.51000094,2381.9216,0.030874016
34.51999927,2381.9216,0.03088189
34.5300014,2383.5505,0.030889763
34.53999972,2383.5505,0.030897638
34.55000186,2384.3647,0.030905511
34.56000018,2385.9934,0.030913385
34.5699985,2385.1792,0.03092126
34.58000064,2387.6223,0.030929133
34.58999896,2387.6223,0.030937009
34.6000011,2388.4365,0.030944882
34.60999942,2390.065,0.030952755
34.62000155,2388.4365,0.03096063
34.62999988,2391.6938,0.030968504
34.6399982,2390.065,0.030976377
34.65000033,2391.6938,0.030984253
34.65999866,2393.3225,0.030992126
34.67000079,2391.6938,0.031
34.67999911,2394.9512,0.031007875
34.69000125,2394.9512,0.031015748
34.69999957,2394.9512,0.031023623
34.71000171,2397.3943,0.031031497
34.72000003,2396.5798,0.031043308
34.72999835,2399.023,0.031051181
34.74000049,2399.023,0.031059057
34.74999881,2399.837,0.031070868
34.76000094,2401.4658,0.031078741
34.76999927,2400.6514,0.031086614
34.7800014,2403.0945,0.031098427
34.78999972,2403.0945,0.0311063
34.80000186,2403.9087,0.031114174
34.81000018,2405.5376,0.03112205
34.8199985,2403.9087,0.031129923
34.83000064,2407.1663,0.031141734
34.83999896,2407.1663,0.031149605
34.8500011,2407.9805,0.031157479
34.85999942,2410.4233,0.031165354
34.87000155,2408.795,0.031173227
34.87999988,2411.2378,0.031181103
34.8899982,2411.2378,0.031188976
34.90000033,2411.2378,0.03119685
34.90999866,2413.6807,0.031200787
34.92000079,2412.052,0.03120866
34.92999911,2414.495,0.031216536
34.94000125,2413.6807,0.03122441
34.94999957,2414.495,0.031232283
34.96000171,2416.9382,0.031240158
34.97000003,2416.1238,0.031248031
34.97999835,2418.567,0.031255905
34.99000049,2416.9382,0.03126378
34.99999881,2418.567,0.03127559
35.01000094,2421.0098,0.031283464
35.01999927,2420.1953,0.031295277
35.0300014,2423.4526,0.03130315
35.03999972,2422.6384,0.031311024
35.05000186,2422.6384,0.031322837
35.06000018,2425.8958,0.03133071
35.0699985,2424.267,0.031338584
35.08000064,2427.5244,0.031350393
35.08999896,2426.7102,0.031358268
35.1000011,2427.5244,0.031366143
35.10999942,2429.9673,0.031374015
35.12000155,2428.3389,0.03138189
35.12999988,2430.7817,0.031389765
35.1399982,2429.9673,0.03139764
35.15000033,2430.7817,0.031405512
35.15999866,2433.2246,0.031413388
35.17000079,2431.596,0.031417325
35.17999911,2434.8535,0.031425197
35.19000125,2433.2246,0.031433072
35.19999957,2434.039,0.031440947
35.21000171,2435.6677,0.031444885
35.22000003,2434.8535,0.031452756
35.22999835,2437.2964,0.031460628
35.24000049,2437.2964,0.031468503
35.24999881,2438.1108,0.03147638
35.26000094,2440.5537,0.03148425
35.26999927,2438.9253,0.031496063
35.2800014,2442.1824,0.03150394
35.28999972,2441.368,0.031515747
35.30000186,2442.9966,0.031523623
35.31000018,2444.6255,0.03153543
35.3199985,2443.811,0.031543307
35.33000064,2446.2542,0.03155512
35.33999896,2447.0684,0.03156299
35.3500011,2447.0684,0.031574804
35.35999942,2449.5115,0.031582676
35.37000155,2447.8828,0.03159055
35.37999988,2450.3257,0.031598426
35.3899982,2450.3257,0.031606298
35.40000033,2451.14,0.031614173
35.40999866,2453.583,0.03162205
35.42000079,2451.9543,0.03162992
35.42999911,2454.3975,0.031637795
35.44000125,2454.3975,0.03164567
35.44999957,2454.3975,0.031653546
35.46000171,2456.0261,0.03165748
35.47000003,2455.2117,0.031665355
35.47999835,2457.6548,0.03167323
35.49000049,2456.8403,0.0316811
35.49999881,2458.4692,0.03168504
35.51000094,2459.2834,0.031692915
35.51999927,2458.4692,0.03170079
35.5300014,2461.7263,0.0317126
35.53999972,2460.9119,0.031720474
35.55000186,2461.7263,0.03172835
35.56000018,2464.1694,0.03174016
35.5699985,2463.355,0.031748034
35.58000064,2466.6123,0.031759843
35.58999896,2465.798,0.031771652
35.6000011,2466.6123,0.031779528
35.60999942,2469.0554,0.031787403
35.62000155,2468.2412,0.031799212
35.62999988,2470.6838,0.031807087
35.6399982,2470.6838,0.031818897
35.65000033,2470.6838,0.03182677
35.65999866,2473.127,0.031834647
35.67000079,2471.4983,0.03184252
35.67999911,2473.9414,0.031850394
35.69000125,2473.9414,0.03185827
35.69999957,2474.7556,0.03186614
35.71000171,2476.3843,0.031874016
35.72000003,2475.57,0.03188189
35.72999835,2478.0132,0.031889763
35.74000049,2477.1987,0.0318937
35.74999881,2478.0132,0.031901576
35.76000094,2479.6418,0.03190945
35.76999927,2478.8274,0.031917322
35.7800014,2482.0847,0.031925198
35.78999972,2480.4558,0.031933073
35.80000186,2482.0847,0.031944882
35.81000018,2483.7134,0.031952757
35.8199985,2482.899,0.03196063
35.83000064,2486.1565,0.03197244
35.83999896,2485.342,0.031980317
35.8500011,2486.1565,0.03198819
35.85999942,2487.7852,0.032
35.87000155,2487.7852,0.032007877
35.87999988,2490.228,0.03201575
35.8899982,2490.228,0.03202756
35.90000033,2491.0422,0.032035433
35.90999866,2492.671,0.032043308
35.92000079,2491.8567,0.032051183
35.92999911,2493.4854,0.032059055
35.94000125,2493.4854,0.032062992
35.94999957,2494.2996,0.032070864
35.96000171,2496.7427,0.03207874
35.97000003,2495.114,0.032086615
35.97999835,2497.5571,0.032094486
35.99000049,2496.7427,0.03210236
35.99999881,2498.3713,0.032114174
36.01000094,2500.0002,0.032122046
36.01999927,2498.3713,0.032125983
36.0300014,2500.8142,0.03213386
36.03999972,2500.8142,0.032141734
36.05000186,2500.8142,0.032149605
36.06000018,2503.2573,0.03215748
36.0699985,2502.4429,0.032165356
36.08000064,2504.886,0.032173228
36.08999896,2504.0715,0.032181103
36.1000011,2504.0715,0.032188978
36.10999942,2507.329,0.03219685
36.12000155,2505.7004,0.032208662
36.12999988,2508.9578,0.032216538
36.1399982,2508.1433,0.03222441
36.15000033,2508.1433,0.032236222
36.15999866,2511.4006,0.032244094
36.17000079,2509.7722,0.03225197
36.17999911,2513.0293,0.032263782
36.19000125,2512.2148,0.032271653
36.19999957,2513.8435,0.03227953
36.21000171,2515.4724,0.032287404
36.22000003,2514.658,0.032295275
36.22999835,2516.2866,0.03230709
36.24000049,2516.2866,0.032314964
36.24999881,2517.101,0.032322835
36.26000094,2518.7297,0.03233071
36.26999927,2517.9153,0.032338586
36.2800014,2520.3584,0.032346457
36.28999972,2520.3584,0.03235433
36.30000186,2521.1726,0.032362204
36.31000018,2521.9868,0.03236614
36.3199985,2521.9868,0.032374017
36.33000064,2523.6155,0.03238189
36.33999896,2523.6155,0.032389764
36.3500011,2523.6155,0.03239764
36.35999942,2526.0586,0.03240551
36.37000155,2524.43,0.032413386
36.37999988,2527.6873,0.03242126
36.3899982,2526.873,0.032429133
36.40000033,2527.6873,0.032437008
36.40999866,2530.1304,0.032448817
36.42000079,2528.5017,0.032456692
36.42999911,2531.7588,0.032468505
36.44000125,2531.7588,0.032476377
36.44999957,2532.5732,0.03248819
36.46000171,2535.0164,0.032496065
36.47000003,2533.3875,0.032503936
36.47999835,2536.645,0.03251575
36.49000049,2535.8306,0.03252362
36.49999881,2536.645,0.032531496
36.51000094,2539.9023,0.03253937
36.51999927,2537.4592,0.032547247
36.5300014,2540.7166,0.03255512
36.53999972,2539.9023,0.032562993
36.55000186,2539.9023,0.03256693
36.56000018,2541.5308,0.032574803
36.5699985,2540.7166,0.032582678
36.58000064,2543.1594,0.032590553
36.58999896,2543.1594,0.032598425
36.6000011,2543.9739,0.0326063
36.60999942,2545.6025,0.032610238
36.62000155,2544.7883,0.032618113
36.62999988,2547.2312,0.032629922
36.6399982,2546.417,0.032637797
36.65000033,2547.2312,0.032645673
36.65999866,2549.6743,0.032653544
36.67000079,2548.86,0.032665353
36.67999911,2551.3027,0.03267323
36.69000125,2550.4888,0.032685038
36.69999957,2552.1172,0.032692913
36.71000171,2554.5603,0.032704726
36.72000003,2552.9316,0.032712597
36.72999835,2555.3745,0.032720473
36.74000049,2555.3745,0.03273228
36.74999881,2556.189,0.032740157
36.76000094,2558.632,0.032748032
36.76999927,2557.8176,0.032755904
36.7800014,2560.2607,0.03276378
36.78999972,2559.4463,0.032771654
36.80000186,2559.4463,0.032779526
36.81000018,2562.7036,0.0327874
36.8199985,2561.0747,0.032795276
36.83000064,2563.5178,0.032799214
36.83999896,2562.7036,0.032807086
36.8500011,2564.3323,0.03281496
36.85999942,2565.961,0.032822836
36.87000155,2564.3323,0.032830708
36.87999988,2567.5896,0.032838583
36.8899982,2566.7754,0.03284646
36.90000033,2568.404,0.03285433
36.90999866,2570.0327,0.032862205
36.92000079,2567.5896,0.03287008
36.92999911,2570.8467,0.03287795
36.94000125,2570.8467,0.032885827
36.94999957,2571.6611,0.032893702
36.96000171,2573.2898,0.03290551
36.97000003,2572.4756,0.032913387
36.97999835,2575.733,0.032921262
36.99000049,2574.9185,0.032929134
36.99999881,2575.733,0.032940947
37.01000094,2577.3616,0.03294882
37.01999927,2576.5474,0.032956693
37.0300014,2578.9902,0.032964565
37.03999972,2578.176,0.032976378
37.05000186,2578.9902,0.032984253
37.06000018,2579.8047,0.032992125
37.0699985,2579.8047,0.033
37.08000064,2582.2476,0.033007875
37.08999896,2582.2476,0.033015747
37.1000011,2583.0618,0.033023622
37.10999942,2584.6904,0.033031497
37.12000155,2583.0618,0.03303937
37.12999988,2585.505,0.033047244
37.1399982,2585.505,0.03305512
37.15000033,2587.1335,0.03306299
37.15999866,2588.7622,0.033070866
37.17000079,2587.1335,0.03307874
37.17999911,2589.5767,0.033086613
37.19000125,2589.5767,0.033094488
37.19999957,2590.391,0.033102363
37.21000171,2591.205,0.033110235
37.22000003,2589.5767,0.03311811
37.22999835,2593.6482,0.033125985
37.24000049,2592.0195,0.03313386
37.24999881,2593.6482,0.033141732
37.26000094,2596.0913,0.033153545
37.26999927,2594.4624,0.033161417
37.2800014,2596.9055,0.03317323
37.28999972,2596.9055,0.033181105
37.30000186,2597.72,0.033188976
37.31000018,2599.3486,0.03320079
37.3199985,2599.3486,0.03320866
37.33000064,2601.7915,0.033220474
37.33999896,2600.977,0.03322835
37.3500011,2601.7915,0.03323622
37.35999942,2603.4202,0.033244096
37.37000155,2602.6057,0.03325197
37.37999988,2605.8633,0.033259843
37.3899982,2604.2344,0.033267714
37.40000033,2605.8633,0.03327559
37.40999866,2607.492,0.033283465
37.42000079,2605.8633,0.03329134
37.42999911,2609.1206,0.033295274
37.44000125,2607.492,0.03330315
37.44999957,2608.3062,0.033311024
37.46000171,2610.7493,0.033318896
37.47000003,2609.935,0.03332677
37.47999835,2611.5635,0.033334646
37.49000049,2611.5635,0.033342518
37.49999881,2613.1921,0.033350393
37.51000094,2614.8208,0.03335827
37.51999927,2614.0063,0.033370078
37.5300014,2616.4495,0.033377953
37.53999972,2616.4495,0.033389766
37.55000186,2618.0781,0.033397637
37.56000018,2619.707,0.03340945
37.5699985,2618.8926,0.03342126
37.58000064,2621.3354,0.033429135
37.58999896,2620.5212,0.03343701
37.6000011,2622.1497,0.03344882
37.60999942,2623.7783,0.033456694
37.62000155,2622.964,0.03346457
37.62999988,2625.4072,0.03347244
37.6399982,2624.5928,0.033480316
37.65000033,2625.4072,0.03348819
37.65999866,2627.85,0.033496063
37.67000079,2626.2214,0.03350394
37.67999911,2629.479,0.033511814
37.69000125,2628.6646,0.033519685
37.69999957,2629.479,0.033523623
37.71000171,2631.1077,0.0335315
37.72000003,2629.479,0.03353937
37.72999835,2632.736,0.033547245
37.74000049,2631.1077,0.03355512
37.74999881,2632.736,0.03356299
37.76000094,2634.3647,0.033570867
37.76999927,2633.5505,0.033582676
37.7800014,2636.8079,0.03359055
37.78999972,2635.9934,0.033598423
37.80000186,2637.622,0.0336063
37.81000018,2639.251,0.03361811
37.8199985,2638.4365,0.033625983
37.83000064,2640.8796,0.033633858
37.83999896,2640.8796,0.03364567
37.8500011,2640.8796,0.033653542
37.85999942,2643.3225,0.033661418
37.87000155,2641.6936,0.033669293
37.87999988,2643.3225,0.033677164
37.8899982,2643.3225,0.03368504
37.90000033,2644.1367,0.033692915
37.90999866,2646.5798,0.033700787
37.92000079,2644.9512,0.03370866
37.92999911,2647.3943,0.033716537
37.94000125,2646.5798,0.03372441
37.94999957,2647.3943,0.033732284
37.96000171,2649.8372,0.03374016
37.97000003,2649.023,0.03374803
37.97999835,2651.4656,0.033755906
37.99000049,2651.4656,0.03376378
37.99999881,2651.4656,0.033771653
38.01000094,2653.0945,0.033779528
38.01999927,2652.28,0.033787403
38.0300014,2655.5374,0.03379528
38.03999972,2654.7231,0.03380315
38.05000186,2655.5374,0.033811025
38.06000018,2657.1663,0.0338189
38.0699985,2656.3518,0.033826772
38.08000064,2658.795,0.033834647
38.08999896,2657.9805,0.033842523
38.1000011,2658.795,0.03385433
38.10999942,2661.238,0.033862203
38.12000155,2659.6091,0.03387008
38.12999988,2662.8665,0.033877954
38.1399982,2662.052,0.033889763
38.15000033,2663.6807,0.03389764
38.15999866,2665.3093,0.03390551
38.17000079,2664.495,0.033917323
38.17999911,2666.9382,0.033925198
38.19000125,2666.1238,0.03393307
38.19999957,2667.7524,0.033940945
38.21000171,2669.381,0.03394882
38.22000003,2668.567,0.03396063
38.22999835,2671.01,0.033968505
38.24000049,2671.01,0.03397638
38.24999881,2671.824,0.03398425
38.26000094,2673.4526,0.033992127
38.26999927,2672.6384,0.034
38.2800014,2675.0813,0.034007873
38.28999972,2674.267,0.03401181
38.30000186,2675.0813,0.034019686
38.31000018,2676.7102,0.034027558
38.3199985,2675.0813,0.034035433
38.33000064,2678.3389,0.03404331
38.33999896,2677.5244,0.034051184
38.3500011,2678.3389,0.034059055
38.35999942,2680.782,0.03406693
38.37000155,2679.153,0.034074806
38.37999988,2681.596,0.034082677
38.3899982,2681.596,0.03409449
38.40000033,2682.4104,0.03410236
38.40999866,2684.039,0.034114175
38.42000079,2684.039,0.03412205
38.42999911,2686.4822,0.03412992
38.44000125,2686.4822,0.034141734
38.44999957,2687.2964,0.03414961
38.46000171,2688.925,0.03415748
38.47000003,2688.1108,0.03416929
38.47999835,2690.554,0.034177165
38.49000049,2689.7395,0.034185037
38.49999881,2690.554,0.034192912
38.51000094,2692.9966,0.034200788
38.51999927,2691.3682,0.034208663
38.5300014,2694.6252,0.034216534
38.53999972,2694.6252,0.03422441
38.55000186,2694.6252,0.034232285
38.56000018,2696.2542,0.034240156
38.5699985,2695.4397,0.03424803
38.58000064,2697.8828,0.034255907
38.58999896,2697.8828,0.03426378
38.6000011,2697.8828,0.034271654
38.60999942,2700.326,0.03427953
38.62000155,2699.5115,0.0342874
38.62999988,2701.1401,0.034295276
38.6399982,2700.326,0.03430315
38.65000033,2701.9543,0.034311023
38.65999866,2703.583,0.034322836
38.67000079,2702.7686,0.03433071
38.67999911,2706.8403,0.034338582
38.69000125,2706.0261,0.034350395
38.69999957,2706.8403,0.034358267
38.71000171,2708.469,0.034366142
38.72000003,2707.6548,0.034377955
38.72999835,2710.098,0.034385826
38.74000049,2710.098,0.0343937
38.74999881,2710.912,0.034401577
38.76000094,2712.5405,0.03440945
38.76999927,2710.912,0.034417324
38.7800014,2714.1694,0.0344252
38.78999972,2712.5405,0.03443307
38.80000186,2714.1694,0.034440946
38.81000018,2715.798,0.03444882
38.8199985,2714.9836,0.034456693
38.83000064,2717.4268,0.034464568
38.83999896,2717.4268,0.03447244
38.8500011,2718.241,0.034480315
38.85999942,2719.0554,0.03448819
38.87000155,2718.241,0.03449606
38.87999988,2720.684,0.034503937
38.8899982,2720.684,0.034511812
38.90000033,2721.4985,0.034519684
38.90999866,2723.127,0.03452756
38.92000079,2722.3125,0.034535434
38.92999911,2724.7556,0.034543306
38.94000125,2724.7556,0.03455118
38.94999957,2725.57,0.034562994
38.96000171,2727.1987,0.034570865
38.97000003,2726.3843,0.03457874
38.97999835,2728.8274,0.03459055
38.99000049,2728.8274,0.034598425
38.99999881,2729.6418,0.0346063
39.01000094,2732.0845,0.03461811
39.01999927,2730.456,0.034625985
39.0300014,2732.899,0.03463386
39.03999972,2732.899,0.03464173
39.05000186,2733.7134,0.034649607
39.06000018,2735.342,0.034653544
39.0699985,2733.7134,0.03466142
39.08000064,2736.9707,0.03466929
39.08999896,2736.1562,0.034681104
39.1000011,2736.1562,0.034688976
39.10999942,2739.4138,0.03469685
39.12000155,2737.7852,0.034704726
39.12999988,2741.0425,0.0347126
39.1399982,2739.4138,0.034720473
39.15000033,2741.0425,0.03472835
39.15999866,2742.671,0.034736224
39.17000079,2741.8564,0.034744095
39.17999911,2743.4854,0.03475197
39.19000125,2744.2996,0.034759846
39.19999957,2745.114,0.034767717
39.21000171,2746.7427,0.03477559
39.22000003,2745.9282,0.0347874
39.22999835,2748.3713,0.034795277
39.24000049,2748.3713,0.03480315
39.24999881,2748.3713,0.034811024
39.26000094,2750.8145,0.034822833
39.26999927,2750.8145,0.034830708
39.2800014,2752.4429,0.034838583
39.28999972,2752.4429,0.034850392
39.30000186,2753.2573,0.034858268
39.31000018,2754.886,0.034866143
39.3199985,2754.0715,0.034874015
39.33000064,2756.5146,0.03488189
39.33999896,2755.7002,0.034889765
39.3500011,2757.329,0.034897637
39.35999942,2758.9578,0.034905512
39.37000155,2758.1433,0.034913387
39.37999988,2759.772,0.03492126
39.3899982,2759.772,0.03493307
39.40000033,2760.5864,0.034940947
39.40999866,2762.2148,0.03494882
39.42000079,2762.2148,0.034956694
39.42999911,2764.658,0.03496457
39.44000125,2763.0293,0.03497244
39.44999957,2764.658,0.034980316
39.46000171,2767.101,0.03498819
39.47000003,2765.4722,0.034996063
39.47999835,2768.7297,0.035003938
39.49000049,2768.7297,0.035011813
39.49999881,2768.7297,0.035019685
39.51000094,2771.1729,0.035031497
39.51999927,2769.544,0.035039373
39.5300014,2772.8013,0.035047244
39.53999972,2771.987,0.035059057
39.55000186,2773.6155,0.03506693
39.56000018,2775.2441,0.035074804
39.5699985,2773.6155,0.035086613
39.58000064,2776.873,0.03509449
39.58999896,2776.0586,0.03510236
39.6000011,2777.6873,0.035110235
39.60999942,2779.316,0.03511811
39.62000155,2777.6873,0.03512992
39.62999988,2780.9448,0.035137795
39.6399982,2780.1304,0.03514567
39.65000033,2780.9448,0.03515354
39.65999866,2783.3875,0.035161417
39.67000079,2781.759,0.035169292
39.67999911,2784.202,0.035177164
39.69000125,2784.202,0.03518504
39.69999957,2785.016,0.035192914
39.71000171,2786.645,0.03520079
39.72000003,2785.016,0.035204723
39.72999835,2787.4592,0.0352126
39.74000049,2787.4592,0.035220474
39.74999881,2788.2737,0.035228346
39.76000094,2789.9023,0.03523622
39.76999927,2788.2737,0.035244096
39.7800014,2791.531,0.035251968
39.78999972,2790.7168,0.035259843
39.80000186,2791.531,0.035267718
39.81000018,2793.9739,0.035279527
39.8199985,2793.1594,0.035287403
39.83000064,2796.417,0.035299215
39.83999896,2796.417,0.035307087
39.8500011,2796.417,0.035314962
39.85999942,2798.8599,0.03532677
39.87000155,2797.2312,0.035334647
39.87999988,2800.4888,0.035342522
39.8899982,2798.8599,0.035350394
39.90000033,2800.4888,0.03535827
39.90999866,2802.1174,0.03536614
39.92000079,2801.303,0.035374016
39.92999911,2803.7458,0.03538189
39.94000125,2803.7458,0.035389762
39.94999957,2803.7458,0.035397638
39.96000171,2806.189,0.035405513
39.97000003,2804.5603,0.035413384
39.97999835,2807.0032,0.03542126
39.99000049,2807.0032,0.035429135
39.99999881,2807.8176,0.035437007
40.01000094,2809.4463,0.03544488
40.01999927,2808.632,0.035452757
40.0300014,2810.2607,0.03546063
40.03999972,2811.075,0.035468504
40.05000186,2811.8894,0.03547638
40.06000018,2814.3323,0.03548425
40.0699985,2811.8894,0.035492126
40.08000064,2815.1465,0.03550394
40.08999896,2814.3323,0.03551181
40.1000011,2815.1465,0.035519686
40.10999942,2817.5896,0.0355315
40.12000155,2815.961,0.03553937
40.12999988,2819.2183,0.035551183
40.1399982,2819.2183,0.035559054
40.15000033,2820.0327,0.03556693
40.15999866,2821.6614,0.035574805
40.17000079,2820.847,0.035582677
40.17999911,2823.2898,0.03559055
40.19000125,2822.4753,0.035598427
40.19999957,2824.1042,0.0356063
40.21000171,2825.733,0.035614174
40.22000003,2824.1042,0.03562205
40.22999835,2826.547,0.035629924
40.24000049,2826.547,0.035637796
40.24999881,2827.3616,0.03564567
40.26000094,2828.9902,0.035653546
40.26999927,2828.176,0.035665352
40.2800014,2831.4333,0.035673227
40.28999972,2830.619,0.035681102
40.30000186,2831.4333,0.035688978
40.31000018,2833.0618,0.03569685
40.3199985,2832.2478,0.035704724
40.33000064,2835.505,0.0357126
40.33999896,2834.6904,0.03572047
40.3500011,2834.6904,0.035728347
40.35999942,2836.319,0.03573622
40.37000155,2835.505,0.035744093
40.37999988,2838.7622,0.03575197
40.3899982,2837.948,0.035763778
40.40000033,2838.7622,0.035771653
40.40999866,2841.2053,0.03577953
40.42000079,2839.5767,0.035787404
40.42999911,2842.8337,0.035795275
40.44000125,2842.0198,0.035807088
40.44999957,2843.6482,0.03581496
40.46000171,2844.4624,0.035822835
40.47000003,2843.6482,0.03583071
40.47999835,2846.091,0.03583858
40.49000049,2846.091,0.035850395
40.49999881,2846.9055,0.03585827
40.51000094,2848.5342,0.03586614
40.51999927,2848.5342,0.035874017
40.5300014,2850.9773,0.03588189
40.53999972,2850.1628,0.035889763
40.55000186,2850.9773,0.03589764
40.56000018,2853.4202,0.035905514
40.5699985,2851.7917,0.035913385
40.58000064,2854.2344,0.03592126
40.58999896,2853.4202,0.0359252
40.6000011,2854.2344,0.035933074
40.60999942,2855.863,0.035940945
40.62000155,2855.0488,0.03594882
40.62999988,2857.492,0.035956696
40.6399982,2856.6775,0.035964567
40.65000033,2858.3062,0.03597244
40.65999866,2859.9348,0.03598425
40.67000079,2859.1206,0.035992127
40.67999911,2861.5637,0.036
40.69000125,2860.7493,0.03601181
40.69999957,2862.378,0.036019687
40.71000171,2864.0063,0.036031496
40.72000003,2863.1921,0.03603937
40.72999835,2865.635,0.036047243
40.74000049,2865.635,0.036059055
40.74999881,2866.4495,0.03606693
40.76000094,2868.8926,0.036074802
40.76999927,2867.264,0.036082678
