Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00000,-0.72670,0.00000,0.00000,-0.00886
0.10000,0.00161,1.97265,0.00000,0.00000,0.02404
0.20000,0.00729,6.95218,0.00000,0.00001,0.08474
0.30000,0.01357,8.60027,0.00000,0.00000,0.10482
0.40000,0.01937,9.73850,0.00000,0.00000,0.11870
0.50000,0.02469,11.65051,0.00000,0.00000,0.14200
0.60000,0.02995,13.40575,0.00000,0.00000,0.16339
0.70000,0.03498,16.79279,0.00000,0.00000,0.20468
0.80000,0.04006,19.83535,0.00000,-0.00001,0.24176
0.90000,0.04502,22.81117,0.00000,0.00000,0.27803
1.00000,0.05004,24.63683,0.00000,0.00000,0.30028
1.10000,0.05495,27.70967,0.00000,-0.00001,0.33774
1.20000,0.06003,30.31504,0.00000,-0.00001,0.36949
1.30000,0.06505,32.69380,0.00000,-0.00001,0.39848
1.40000,0.06995,35.19832,0.00000,-0.00001,0.42901
1.50000,0.07504,37.01193,0.00000,-0.00001,0.45111
1.60000,0.07994,39.43824,0.00000,-0.00001,0.48069
1.70000,0.08514,42.20877,0.00000,-0.00001,0.51446
1.80000,0.08998,44.56285,0.00000,-0.00001,0.54315
1.90000,0.09513,47.29210,0.00000,-0.00002,0.57641
2.00000,0.09991,50.33250,0.00000,-0.00002,0.61347
2.10000,0.10511,52.87236,0.00000,-0.00002,0.64443
2.20000,0.10995,56.01082,0.00000,-0.00002,0.68268
2.30000,0.11509,62.37887,0.00000,-0.00002,0.76030
2.40000,0.11988,68.75147,0.00000,-0.00002,0.83797
2.50000,0.12508,75.88877,0.00000,-0.00002,0.92496
2.60000,0.12992,81.30395,0.00000,-0.00002,0.99096
2.70000,0.13512,88.08596,0.00000,-0.00002,1.07362
2.80000,0.13997,94.16989,0.00000,-0.00002,1.14778
2.90000,0.14499,101.47835,0.00000,-0.00003,1.23685
3.00000,0.14989,107.80765,0.00000,-0.00003,1.31400
3.10000,0.15503,114.62690,0.00000,-0.00004,1.39711
3.20000,0.16000,120.76838,0.00000,-0.00004,1.47197
3.30000,0.16496,130.78300,0.00000,-0.00004,1.59403
3.40000,0.16992,142.29530,0.00000,-0.00004,1.73434
3.50000,0.17494,155.85549,0.00000,-0.00004,1.89962
3.60000,0.18003,169.97748,0.00000,-0.00004,2.07174
3.70000,0.18499,185.34627,0.00000,-0.00003,2.25906
3.80000,0.19007,203.62507,0.00000,-0.00003,2.48185
3.90000,0.19491,219.98500,0.00000,-0.00002,2.68125
4.00000,0.20006,238.39972,0.00000,-0.00002,2.90570
4.10000,0.20490,253.35648,0.00000,-0.00001,3.08800
4.20000,0.21010,272.89481,0.00000,0.00000,3.32614
4.30000,0.21494,291.33831,0.00000,0.00000,3.55093
4.40000,0.22009,311.09257,0.00000,0.00001,3.79170
4.50000,0.22493,330.91253,0.00000,0.00002,4.03328
4.60000,0.23013,350.87110,0.00000,0.00003,4.27654
4.70000,0.23491,372.48658,0.00000,0.00004,4.53999
4.80000,0.24000,396.96563,0.00000,0.00005,4.83835
4.90000,0.24490,420.81168,0.00000,0.00007,5.12900
5.00000,0.25004,446.05867,0.00000,0.00008,5.43672
5.10000,0.25500,470.42477,0.00000,0.00009,5.73370
5.20000,0.26002,495.32927,0.00000,0.00010,6.03724
5.30000,0.26493,521.39764,0.00000,0.00012,6.35497
5.40000,0.27001,549.68968,0.00000,0.00013,6.69981
5.50000,0.27497,579.08562,0.00000,0.00015,7.05809
5.60000,0.28005,607.33655,0.00000,0.00016,7.40243
5.70000,0.28496,638.25776,0.00000,0.00017,7.77931
5.80000,0.28998,667.18776,0.00000,0.00019,8.13191
5.90000,0.29500,700.77083,0.00000,0.00021,8.54124
6.00000,0.30002,736.56891,0.00000,0.00023,8.97756
6.10000,0.30505,776.25914,0.00000,0.00025,9.46131
6.20000,0.30995,815.07862,0.00000,0.00027,9.93446
6.30000,0.31503,856.12079,0.00000,0.00029,10.43469
6.40000,0.31987,894.24932,0.00000,0.00032,10.89942
6.50000,0.32508,934.94467,0.00000,0.00034,11.39543
6.60000,0.32992,973.15889,0.00000,0.00036,11.86120
6.70000,0.33506,1016.21673,0.00000,0.00038,12.38600
6.80000,0.33984,1055.87933,0.00000,0.00041,12.86942
6.90000,0.34505,1099.20669,0.00000,0.00043,13.39751
