Time,Extension,Load,Strain 2,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(mm/mm),(MPa)
0.00000,0.00000,0.18129,0.00000,0.00000,0.00223
0.10000,0.00161,3.74824,0.00000,0.00000,0.04610
0.20000,0.00729,10.93191,0.00000,0.00000,0.13445
0.30000,0.01357,18.04890,0.00000,0.00000,0.22198
0.40000,0.01937,27.48593,0.00000,0.00001,0.33804
0.50000,0.02469,37.50456,0.00000,0.00001,0.46126
0.60000,0.02995,44.78554,0.00000,0.00001,0.55080
0.70000,0.03498,52.88045,0.00000,0.00001,0.65036
0.80000,0.04006,59.25404,0.00000,0.00001,0.72875
0.90000,0.04502,64.23551,0.00000,0.00001,0.79001
1.00000,0.05004,70.05779,0.00000,0.00001,0.86162
1.10000,0.05495,78.46243,0.00000,0.00000,0.96499
1.20000,0.06003,87.33081,0.00000,0.00000,1.07406
1.30000,0.06505,95.58438,0.00000,0.00000,1.17557
1.40000,0.06995,105.41870,0.00000,0.00000,1.29651
1.50000,0.07504,114.32917,0.00000,0.00000,1.40610
1.60000,0.07994,123.13600,0.00000,0.00000,1.51441
1.70000,0.08514,133.15360,0.00000,0.00001,1.63762
1.80000,0.08998,141.27630,0.00000,0.00000,1.73752
1.90000,0.09513,151.73164,0.00000,0.00000,1.86610
2.00000,0.09991,161.20492,0.00000,0.00000,1.98261
2.10000,0.10511,172.13813,0.00000,0.00000,2.11708
2.20000,0.10995,183.53972,0.00000,0.00000,2.25730
2.30000,0.11509,196.19111,0.00000,0.00000,2.41290
2.40000,0.11988,209.31549,0.00000,0.00000,2.57431
2.50000,0.12508,223.03972,0.00000,0.00000,2.74310
2.60000,0.12992,237.27533,0.00000,-0.00001,2.91818
2.70000,0.13512,251.71437,0.00000,-0.00001,3.09576
2.80000,0.13997,266.41036,0.00000,-0.00001,3.27651
2.90000,0.14499,280.91397,0.00000,-0.00001,3.45488
3.00000,0.14995,296.47534,0.00000,-0.00001,3.64627
3.10000,0.15503,313.47366,0.00000,-0.00001,3.85532
3.20000,0.16000,331.82094,0.00000,-0.00001,4.08097
3.30000,0.16496,351.81448,0.00000,-0.00001,4.32687
3.40000,0.16992,373.53381,0.00000,-0.00001,4.59399
3.50000,0.17494,395.24366,0.00000,-0.00001,4.86099
3.60000,0.18003,417.79708,0.00000,-0.00001,5.13837
3.70000,0.18499,440.22962,0.00000,-0.00001,5.41426
3.80000,0.19007,465.37281,0.00000,-0.00001,5.72349
